epoch       	ep_ret      	ep_tx       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
39	40.14080079562497	543720410.6269552	942229617.9324054	0.0	0	518532.19092078705
40	37.70449431148036	521334153.57766795	970112953.566981	0.0	0	497182.9925324133
41	40.398637941475975	548617725.2728579	979402723.2029208	0.0	0	523202.6341179443
42	39.46732167562099	564741089.7521245	973672680.7330552	0.0	0	538579.072715878
43	38.33327045212611	521119613.9556091	990898175.4931672	0.0	0	496978.3916050043
44	40.60067572516025	543574773.9174303	949760738.6097533	0.0	0	518393.3009313873
45	39.79976000136999	536757312.36559325	906715118.6528978	0.0	0	511891.6629463134
46	42.239348997271655	568008912.1472332	934191879.8958567	0.0	0	541695.5110046704
47	44.30048796793249	555687880.0015303	876537189.472194	0.0	0	529945.2590956977
48	37.50484845021519	496997448.10176027	892380936.6875404	0.0	0	473973.7015740967
49	32.42673780717363	408152380.95582163	907370846.8297708	0.0	0	389244.4428976267
50	38.20272539220451	486291838.7618429	940694834.0738955	0.0	0	463764.0369051387
51	38.179578951801325	510634800.3574567	896948706.4099014	0.0	0	486979.29416413925
52	39.48702218828571	543446020.7433472	956137981.0338942	0.0	0	518270.51233610825
53	41.4512645881534	568098400.6173748	856740805.0527654	0.0	0	541780.8538602588
54	39.97225197806436	523103976.18230367	890510903.1860015	0.0	0	498870.82689504983
55	35.481506934194314	514938834.32605165	876072952.2382684	0.0	0	491083.94081692863
56	40.24129020816066	519899019.59821105	968777479.2687215	0.0	0	495814.34211560345
57	43.969592747040906	601165594.7934844	926435394.1355981	0.0	0	573316.187661633
58	37.04126775389159	520055218.4110998	983094065.1829174	0.0	0	495963.30491170846
59	34.839902499561354	499207136.8394805	882276650.9516768	0.0	0	476081.024970513
60	42.672077187202596	562711689.2222298	909827746.6325164	0.0	0	536643.6855528161
61	42.68998125984006	540944286.7378982	812278677.6526842	0.0	0	515884.6728686316
62	31.682312550254256	399479463.9487113	815243145.7633183	0.0	0	380973.30469962256
63	35.1915516629518	474470426.10725963	855522752.2652487	0.0	0	452490.259272823
64	44.12742212674974	534527268.29003763	983593657.3537201	0.0	0	509764.9271870019
65	36.78384412870843	464325646.5077257	876659801.0557976	0.0	0	442815.4435231453
66	39.700025306390316	515348918.04942566	890275992.8917036	0.0	0	491475.02713148645
67	33.411337718435284	428937711.8190812	852510357.6914706	0.0	0	409066.87909992336
68	41.59199154717045	535650663.9382506	920738755.7932359	0.0	0	510836.2807638651
69	40.87529898921649	550357661.9917625	907747306.4980149	0.0	0	524861.967078936
70	40.19152168351055	531176016.04208255	937195011.7892365	0.0	0	506568.9239903283
71	38.35591132781602	494265870.30198467	949680836.7806113	0.0	0	471368.66598318535
72	40.04971458644116	560434138.0943131	924193493.167539	0.0	0	534471.6435378199
73	43.37563868200998	597956703.487183	969285857.2968388	0.0	0	570255.9504386741
74	38.798759837122304	529454736.74628353	923238065.1905111	0.0	0	504927.3841345629
75	44.40055695538637	557092472.7658833	866024423.3646218	0.0	0	531284.7831400714
76	31.314657420372388	528825078.4380852	950792752.9905868	0.0	0	504326.89517792256
77	32.866774209177905	507838563.55861104	898170351.7069774	0.0	0	484312.5949464903
78	36.72569812429381	556223507.7749109	965122281.7129338	0.0	0	530456.0735463249
79	41.897152797052634	596675508.567816	960996094.6866139	0.0	0	569034.1077497635
80	39.21614854648789	555868891.8025699	929854770.8641031	0.0	0	530117.8854013154
81	40.766544612795535	592115466.8811104	881849452.1195474	0.0	0	564685.3131114107
82	39.85540605922173	548983636.0059541	946358296.538303	0.0	0	523551.59378619585
83	34.61339247560566	467910259.2368237	967701490.8389146	0.0	0	446233.99661714904
84	36.769795492042476	544358475.4654367	930088555.3504959	0.0	0	519140.6969694487
85	42.798954685025244	596006717.8036535	886160231.0485548	0.0	0	568396.2991749322
86	39.99697853291214	525866353.25554	970655591.0094187	0.0	0	501505.2349620248
87	41.66223176790245	571743857.5563288	991821542.4335968	0.0	0	545257.4325145043
88	35.88199208224138	511208364.35798174	989275567.7192761	0.0	0	487526.28742025554
89	40.027823444879125	553376639.6895717	933532948.4457606	0.0	0	527741.0885711398
90	40.538020031606344	545093821.0941864	977407255.4265847	0.0	0	519841.977209269
91	38.92544972013679	543711426.4716253	941813748.4271284	0.0	0	518523.6229625943
92	33.89786511569939	493129844.1859785	865052664.5632551	0.0	0	470285.2670535835
93	36.609248459518206	521672149.27011955	948901186.7326889	0.0	0	497505.3303433606
94	37.9326468565204	532645813.03780746	988378393.2415496	0.0	0	507970.6316354822
95	37.175976083325885	530250460.97347414	941857787.4962673	0.0	0	505686.24589297664
96	33.628407066252436	463238992.6546066	965207387.531861	0.0	0	441779.1296526017
97	39.788744395284276	523951092.5391796	960290360.7138911	0.0	0	499678.70000760996
98	35.52400453490237	508704109.1979729	984303058.6921571	0.0	0	485138.0435924272
99	38.26147358035864	563493573.6205285	947358657.8002173	0.0	0	537389.3486218724
100	38.88902250722637	544829793.7447006	922159356.0268575	0.0	0	519590.1811072356
101	35.2822961069659	507446589.28444207	939718049.4981364	0.0	0	483938.7791485234
102	33.20446304475702	473189558.0587959	931056747.6457521	0.0	0	451268.7283122978
103	42.85780182693508	568233365.110588	922510228.5539651	0.0	0	541909.5660310631
104	42.175207767715534	571105002.6521163	896688985.9494756	0.0	0	544648.1730004465
105	41.983716638482676	548803325.8494124	933413790.2027903	0.0	0	523379.63662091474
106	38.53698911186728	531646695.54905605	908706401.3732107	0.0	0	507017.79894738755
107	41.198442005884196	588959788.524238	978371757.5039618	0.0	0	561675.8237116224
108	39.843278074446495	542738915.9634806	954780496.1386776	0.0	0	517596.1646685415
109	41.846151221516756	572059680.1756772	889670746.4325387	0.0	0	545558.6244351169
110	42.25583904648164	572117504.1073277	980691225.6714377	0.0	0	545613.7696336056
111	43.61844014794712	609927089.8209925	923221256.5524548	0.0	0	581671.8004426883
112	36.37517161309243	500718657.034537	898353880.256476	0.0	0	477522.52295926766
113	42.343363048251526	568669106.4437686	975360221.0495306	0.0	0	542325.1213491139
114	36.41402554076701	511696664.40026146	932893937.1763779	0.0	0	487991.9666292778
115	40.1814382422033	563313843.4639719	968044042.2407079	0.0	0	537217.9445876809
116	37.635936085950384	510033706.216337	975785143.0780617	0.0	0	486406.0461200111
117	34.065977964734536	455472583.1191863	932914379.1236359	0.0	0	434372.5043479788
118	39.61779325222014	527829541.03658146	954781093.8775996	0.0	0	503377.4767270863
119	34.6542387474058	494302850.20183074	953582717.0475254	0.0	0	471403.9327638919
120	36.692787515220616	479764698.371172	866727755.8297923	0.0	0	457539.27075497824
121	41.80629069449606	548281555.1171341	895961505.0009246	0.0	0	522882.0372744887
122	35.987136253224	544506552.0196494	917231599.026232	0.0	0	519281.91377606336
123	44.14824250270324	588804431.8684561	986465565.8107703	0.0	0	561527.6640591202
124	41.152564554571555	549750509.7303174	932027880.4224818	0.0	0	524282.94156104774
125	34.49784443890447	460036518.33884406	904354056.2699552	0.0	0	438725.01214870816
126	32.69582872048646	412514272.5911906	1005485328.1593801	0.0	0	393404.26692122535
127	40.467095283777645	535951440.525298	885795639.2850107	0.0	0	511123.1236699083
128	42.45672613743287	576671477.3919295	893844304.134018	0.0	0	549956.7769927308
129	39.13832333909617	523692866.0420293	952093937.7448149	0.0	0	499432.4360294621
130	40.36589113380837	561763729.5790601	888796067.6932309	0.0	0	535739.6407881358
131	41.01068284171093	556019235.4336379	917829573.0503147	0.0	0	530261.2642609003
132	42.6742495835719	584711054.8776559	942986633.1175789	0.0	0	557623.9155556258
133	44.03233881256609	603063839.674861	991803711.6522019	0.0	0	575126.4950512513
134	45.955742452795434	612424908.0529153	956263072.790879	0.0	0	584053.9055375246
135	42.84436872483478	580198740.0534711	873965603.1930745	0.0	0	553320.6368002617
136	42.36942043093323	568089501.3821962	907877628.5068544	0.0	0	541772.3668882331
137	43.11839598337333	583922951.0598	894022163.2241375	0.0	0	556872.3211858748
138	44.13674591694134	592224483.419233	911977971.5546793	0.0	0	564789.2793838814
139	43.10300774212048	590519390.4643337	969570248.8501273	0.0	0	563163.1760257091
140	43.96940724182614	591893655.1703302	876611871.4361374	0.0	0	564473.7769797613
141	39.05597440318687	511880613.06258094	1012227332.4667516	0.0	0	488167.393744069
142	39.99810120749161	560899386.300172	964048506.9656957	0.0	0	534915.3388025017
143	39.978576412469856	520580841.7465868	957952332.9901706	0.0	0	496464.57838686655
144	42.86631537947233	577977063.1903176	968510775.6814089	0.0	0	551201.8806365179
145	41.71227089650989	557492910.6279639	1005089529.1433965	0.0	0	531666.670444454
146	44.13446547030422	589649601.8257583	1013139223.139149	0.0	0	562333.6809403975
147	40.79956744767102	550720986.7760603	927138170.8104233	0.0	0	525208.4605942348
148	41.53566633239027	562319078.9569721	1021316261.9658417	0.0	0	536269.2632264826
149	38.34212753097464	537315226.6159012	914731372.1291885	0.0	0	512423.73143758904
150	39.06331193933272	510655908.4710801	929478973.5801708	0.0	0	486999.42442996963
151	40.262383147559774	541827680.5896161	973370201.5821211	0.0	0	516727.142896286
152	32.542408836648285	413584470.6835275	967794541.7615876	0.0	0	394424.8873553539
153	35.939257214438676	489177105.00040996	1006211034.5628833	0.0	0	466515.64121285436
154	43.10859032508738	578889109.7829224	1037241065.2502176	0.0	0	552071.6760472514
155	44.68637870792538	606708211.9013374	940685455.5005692	0.0	0	578602.0392430665
156	45.67376224631486	619609220.6564647	970260022.7536389	0.0	0	590905.3999485634
157	43.49050290515522	586288715.290249	973451979.9036233	0.0	0	559128.4897711265
158	39.61716990036891	525136095.004225	919789535.5972162	0.0	0	500808.80642340204
159	44.537616179305594	600202730.7407266	989188208.4366921	0.0	0	572397.9289443272
160	36.62972435862244	489053919.87803704	916137374.2858403	0.0	0	466398.16272548377
161	37.71427182495791	507196313.50664705	973099589.9198382	0.0	0	483700.0975672218
162	41.439029174007246	573559128.8468934	946093804.8354833	0.0	0	546988.6101216251
163	40.90050235001294	558161733.5479144	1009997975.8472108	0.0	0	532304.5096854345
164	40.712539845974995	543638299.7655715	1006256061.6379591	0.0	0	518453.88390118716
165	42.35203561286799	579964523.340256	964384913.5614936	0.0	0	553097.2703363951
166	42.85170879638834	578462771.6865295	971438879.518009	0.0	0	551665.0883546156
167	41.257225714718906	564130724.5180129	966171973.5876068	0.0	0	537996.9830684783
168	35.48025085295173	473631790.12049365	902767994.9001739	0.0	0	451690.47367143014
169	41.68237833442214	554934244.2213184	940997749.9352132	0.0	0	529226.5360081847
170	43.9932653432584	602437499.7501926	980789812.1560228	0.0	0	574529.1707517554
171	39.13697398331775	510395145.51346993	948157602.8796269	0.0	0	486750.7414946269
172	42.7907404208112	583003580.9391099	1046460140.8106891	0.0	0	555995.5415145016
173	36.53850105467524	485034912.2784749	1014336203.3359474	0.0	0	462565.3384003401
174	41.82235345259877	565091262.7671026	945044285.200271	0.0	0	538913.0237265611
175	34.985834056233145	497470206.06030464	907327552.0505807	0.0	0	474424.5586970373
176	42.64382736961605	574803046.3446516	958685220.4282424	0.0	0	548174.9022909655
177	44.12668864167466	604484781.3174485	1012758017.9263084	0.0	0	576481.6106008993
178	44.951672117756765	597683824.7401392	916941754.2660565	0.0	0	569995.712986125
