epoch       	ep_ret      	ep_ret_sa      	ep_ret_bs      	ep_tx       	ep_tx_sa       	ep_tx_bs       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
17	13.766292984742716	38.3711545049982	34.699350664021054	785159906.1502786	528563716.91238904	256596189.23788953	440767582.1156443	0.0	0	504077.64140356914
18	21.277040726752563	39.49764516917949	32.61766644701012	776939191.2770674	555820524.7512069	221118666.52586064	478286233.750791	0.0	0	530071.7589866704
19	14.941361395246288	41.24743117046175	29.647569861174592	770866328.6851431	565642268.7213254	205224059.96381778	453946823.59214187	0.0	0	539438.5039532902
20	17.593183822621324	39.541861273528376	30.963773719172792	751145222.0672531	552270241.0400628	198874981.0271905	475354424.81484365	0.0	0	526685.9445953964
21	21.608542621502746	38.1860588860325	30.518300185226867	785759983.6714	548044628.046827	237715355.62457302	465233017.5458277	0.0	0	522656.0860126752
22	19.775972811759953	38.951073611363064	31.580306869762346	800381633.8569719	562103571.1257515	238278062.73122022	488676810.49589556	0.0	0	536063.7389428631
23	25.280619969377657	39.36015533335421	29.67955939156851	788518771.9522458	554563904.4230475	233954867.52919823	429855001.5801235	0.0	0	528873.3524542309
24	17.783839046501303	38.0179370312472	30.776455734837473	780535310.7665734	533498353.3185956	247036957.44797787	476982263.9459663	0.0	0	508783.6774049718
25	27.59748837839175	39.10348803116683	29.96259049728558	815104959.6680441	567146916.3534945	247958043.31454962	507963643.75229186	0.0	0	540873.4477553315
26	20.60360626430451	39.97980735218188	31.399341517688924	795930461.718141	555683054.0671726	240247407.6509686	454409565.008817	0.0	0	529940.6567260481
27	17.1206258209724	40.2054142388141	30.091942295500065	779056981.1416217	540567845.3058783	238489135.83574346	443979996.13850033	0.0	0	515525.670343283
28	22.920627855225575	38.76867154553462	30.5415723019263	757226680.5238358	530224286.50830007	227002394.01553547	445521499.1172011	0.0	0	505661.28397779475
29	22.954390467527443	38.95586396858968	30.248032496362516	778374261.3127674	543703908.6220609	234670352.69070637	439211352.9153721	0.0	0	518516.45338255033
30	26.492034821311556	38.7673254752931	32.029843703718335	772852700.1941488	550570598.9387937	222282101.25535512	483390097.6372924	0.0	0	525065.0395763338
31	23.272001279716978	38.08348560404147	31.06856244593316	768255148.9271165	534406228.08105457	233848920.8460618	487956538.5844924	0.0	0	509649.4942484425
32	27.27877957398143	38.813186635897814	30.292320869259605	781798485.8040075	554038704.560567	227759781.2434406	480484385.11097413	0.0	0	528372.4828344032
33	31.38831881275803	37.76888312047923	31.882144862967674	780934015.7501228	543293706.1129956	237640309.6371274	475777362.9902433	0.0	0	518125.253785129
34	26.90558967818622	38.60437182138242	30.102666929796456	772020653.79121	550719576.2912744	221301077.49993584	464303837.9626821	0.0	0	525207.1154511207
35	34.451190551001325	39.289265651546856	30.438454259914575	762211523.7565671	554528820.2800874	207682703.4764797	487605866.08295584	0.0	0	528839.8936081767
36	29.217778703262805	37.81886849338296	32.12359017730606	798352990.1371458	552146159.2636335	246206830.87351206	500576194.1654874	0.0	0	526567.610992082
37	31.573697915820414	38.08709923141076	31.3593956349858	762019528.7744827	528968125.81785464	233051402.95662844	485516418.22030467	0.0	0	504463.3157900377
38	32.572557555282216	37.80581192712217	31.36359500852198	782137185.9149238	541536846.2603049	240600339.65461886	473104728.3757729	0.0	0	516449.78166609287
39	33.71284035782729	38.54993213875103	30.210083764636096	781312499.6071628	543819299.658751	237493199.94841176	482682887.2025393	0.0	0	518626.49885058525
40	29.898398271722794	38.2618233743353	31.396214004456436	790382209.6617568	537236772.6674831	253145436.99427396	469333140.99028164	0.0	0	512348.9119219616
41	28.983249711682898	36.69596148374334	31.51602330204567	750469231.1869588	517254148.6633251	233215082.52363357	493147821.4859959	0.0	0	493291.99663479335
42	30.373547375727128	36.58201795094084	31.78853101576661	752898340.0840116	512925819.6566018	239972520.4274099	483458310.38816756	0.0	0	489164.1804281252
43	30.63461889377284	35.82971055281301	34.22114699246775	786137346.4472666	514142525.161645	271994821.28562164	495408304.2819928	0.0	0	490324.5212189149
44	33.97702550376285	37.84925247998448	30.94509322886365	784174866.3885572	547081115.6881257	237093750.70043153	502697570.02977234	0.0	0	521737.2090226419
45	34.59558385101831	37.833788208312974	31.085387501014385	774637296.9369682	542360724.0118098	232276572.92515853	516475412.6400797	0.0	0	517235.4927175616
46	33.32552905793659	36.524916915667056	31.560472145304455	761804827.0460323	516499099.81069165	245305727.23534074	505229590.52813995	0.0	0	492571.92593640473
47	34.01970757785726	36.890249738400804	32.353811052327366	779451075.5373178	531272851.5914173	248178223.94590026	492177644.94862044	0.0	0	506661.27356664406
48	34.28101290113556	38.08183516956026	31.679341862277123	782055095.4754277	556125254.7072961	225929840.7681316	524523107.29210275	0.0	0	530362.3721192321
49	32.568341033992816	36.55665208455758	32.19953651295978	763294594.6466041	515676938.4147101	247617656.23189372	504117971.0909955	0.0	0	491787.85172911664
50	26.97723979052231	39.21546809955103	30.915574683732657	769992665.0284063	556921079.1012641	213071585.92714235	484630299.73370755	0.0	0	531121.3294041292
51	34.542576734976244	36.00313761254835	33.241269469501475	773420198.6466253	534926742.7265713	238493455.9200541	560615132.1617681	0.0	0	510145.8956971848
52	35.01870637807789	37.284391326183645	33.00269883990026	760133826.5784879	514106119.61205465	246027706.9664333	484937786.0057773	0.0	0	490289.80218129593
53	32.56103139123283	37.88693542677138	32.09021946361016	762700852.4307251	527567475.7769183	235133376.65380695	477446392.1233961	0.0	0	503127.55181972333
54	35.55471495810625	36.74541694878159	32.90338091286886	768317795.7295185	517000119.8417626	251317675.887756	510805021.44027275	0.0	0	493049.73587204237
55	32.98068336291452	36.72804944840301	32.37753074591211	782071355.149282	528979285.8182136	253092069.33106834	515394361.61090523	0.0	0	504473.9587957512
56	35.050389353282085	36.74956910578567	32.9351886979491	767819830.0858299	512800827.55494916	255019002.53088063	505529557.15946186	0.0	0	489044.9786710254
57	33.201066795132256	37.33456504165902	29.82730952883262	764381769.3322505	519141821.54879916	245239947.78345108	498468577.2449187	0.0	0	495092.2217834466
58	34.62819751738232	37.09312566155982	31.73534335140827	778298104.0876436	515302362.74585795	262995741.3417854	510532387.3000053	0.0	0	491430.62853418157
59	36.29336272549363	36.478931631098746	32.535635029338835	779424093.9563724	516137901.8551221	263286192.1012503	517389494.0090013	0.0	0	492227.4607230398
60	34.4866384707634	36.29440551006723	30.876558023819562	766069741.7757746	505725215.13575	260344526.640025	499175475.177105	0.0	0	482297.1488339901
61	36.56530834575963	36.83431015058399	31.290719326026508	785315114.7190228	532506899.3880856	252808215.33093694	523014041.24304783	0.0	0	507838.15325554425
62	34.02420375935237	37.61440734220663	30.23579205821618	766450063.1669248	531125667.1730908	235324395.99383417	509975627.5728502	0.0	0	506520.9075671107
63	32.5376596631255	37.917692726469596	29.687933385889373	739607582.5350157	500098078.556296	239509503.97871998	470536423.29815555	0.0	0	476930.6932032546
64	35.2683751910367	37.99765979895162	29.975691162652357	749629348.8259311	510391282.74455667	239238066.0813744	485204930.49252564	0.0	0	486747.05767112406
65	34.617064621216336	37.19319717871346	29.219315044331275	785472487.1530334	531939313.55895096	253533173.59408253	511865905.1221047	0.0	0	507296.86122794246
66	34.444873881474166	37.291348245508615	30.17273393496345	803985723.4115206	522141999.5851474	281843723.8263732	481606026.6498087	0.0	0	497953.4145213578
67	33.21364558991761	38.05914212942557	31.228498946580576	775595893.6425047	521954541.653753	253641351.98875165	500722806.8483831	0.0	0	497774.6407067803
68	36.63056163990339	37.619669651218594	30.685801393595632	785686456.724891	526741693.2899702	258944763.4349205	526644378.2643911	0.0	0	502340.02427098295
69	36.49610997823158	38.0982125722285	30.283716744852878	785201385.9666653	520103561.4544412	265097824.51222414	520703507.69918585	0.0	0	496009.4084305202
70	35.90700034193662	39.42942142546941	28.687587071636145	761725335.3895935	522881466.6940629	238843868.69553053	489055491.1123101	0.0	0	498658.6253109578
71	35.77677087150791	38.764342614814566	27.956489433955344	765726682.5932691	537603514.9065653	228123167.6867038	502181973.7042396	0.0	0	512698.66457611596
72	33.76310811870472	39.14743870520067	29.561967361665776	769886748.9450934	515803119.5563735	254083629.38872048	490036188.0107399	0.0	0	491908.18744313536
73	38.05400844489595	38.25104619650574	27.388497923572636	765502786.8344389	538881135.4143481	226621651.42009103	535980960.2470011	0.0	0	513917.0984405021
74	36.45270868814724	38.35254459786853	28.524228849835247	766391531.2925031	532324399.8076984	234067131.48480472	513106693.0339864	0.0	0	507664.1080929742
75	35.21586433001545	37.72121636401118	28.432393141475746	775316371.5556111	520409739.0387669	254906632.5168441	507758804.3590622	0.0	0	496301.40212895116
76	36.22120763350772	38.878425141896074	28.685019299049095	777481302.3523751	542063016.8058194	235418285.54655597	533695262.4791632	0.0	0	516951.5770013991
77	37.410666451236516	38.39511991606895	28.157483231450257	765040563.681468	520560887.19080913	244479676.49065882	478192201.2758798	0.0	0	496445.54823952616
78	36.397102826032736	37.511565610114495	30.241006477929727	787105246.1682856	519460570.59482944	267644675.573456	494739327.64443475	0.0	0	495396.2045620247
79	37.883671371210404	38.1699798421407	28.01505881697636	765586103.7165735	525177173.90436506	240408929.81220832	507454625.55004025	0.0	0	500847.9823154117
80	35.70574910025657	38.24302382452187	28.923915053001828	788725198.4439057	533358181.921887	255367016.5220189	526674338.08942884	0.0	0	508649.9995440357
81	31.73270426412545	38.868627270708885	28.40162285472108	768734287.005131	532623473.9943839	236110813.01074725	512510856.38941133	0.0	0	507949.3274635161
82	36.6466876976036	37.74505911123516	30.515803304516037	816827381.3615073	532403613.1720642	284423768.18944335	526283114.37512267	0.0	0	507739.65184408566
83	37.61937944525471	38.95062195855236	27.82122271064855	762756543.0117915	533600515.4101992	229156027.60159212	509730406.3611187	0.0	0	508881.10676784447
84	36.65100837383362	38.20518221529778	28.165570814890767	740960942.3596988	520210475.3866254	220750466.97307348	520746396.5151746	0.0	0	496111.3695017102
85	36.92532030691629	39.36023957484218	27.738645313750013	759877424.3068765	537286299.6839719	222591124.62290478	505842086.3604041	0.0	0	512396.1445655554
86	35.17486675506255	37.71072313637381	28.61936280446542	745598091.3159533	520039868.36032987	225558222.95562345	499988772.1243331	0.0	0	495948.66596253397
87	37.47153473636584	38.721905377829515	27.909470409911826	760915414.3204141	540836511.6808308	220078902.63958314	519155444.99409455	0.0	0	515781.8905647571
88	37.86115735235246	39.51846443995388	27.24455500817636	738498651.3076701	539529146.0775403	198969505.23013	517394613.96344495	0.0	0	514535.08956674597
89	39.20236213392978	39.299984186816346	28.05043070384978	749296922.6311594	541344306.8647622	207952615.76639748	523363760.29231656	0.0	0	516266.1617896671
90	34.91066915561512	38.69629709968712	28.69060175010516	753761426.5309265	520542264.6194	233219161.91152638	495069888.138604	0.0	0	496427.78837146756
91	36.77527126112127	38.70656639910899	28.06379037593267	768409714.2835399	533931075.0544955	234478639.22904405	531626202.1360201	0.0	0	509196.3530106503
92	38.25224399562055	39.166788090285216	27.08804207364959	750935880.5894061	540903213.8151363	210032666.77426994	554667795.0589606	0.0	0	515845.50267709384
93	36.28937800770104	39.081491170830226	28.04420081308181	750593998.8733894	530645942.2735265	219948056.599863	487428521.4922147	0.0	0	506063.40625145554
94	37.70025302965741	39.246699698012904	28.342481276576056	738247561.1663234	522113792.51732504	216133768.64899832	511969541.20722127	0.0	0	497926.51416523464
95	36.81321336141305	38.328775866655384	28.77395604810086	758863326.2343017	529178300.8189492	229685025.41535237	528812218.84774935	0.0	0	504663.75429053226
96	37.2282232937178	38.10806963306502	28.569548494469505	754833097.3730549	533506189.2423049	221326908.13074982	540358444.1939838	0.0	0	508791.15032415837
97	36.98193718096288	38.78934928396922	27.74953973433381	739457623.3660953	534167591.315249	205290032.05084646	542412041.6515803	0.0	0	509421.9124939432
98	37.11279657830831	38.133465773738855	28.246852842716233	740632199.2455798	525607552.66011894	215024646.58546063	499969973.7090301	0.0	0	501258.423481101
99	38.158793346185384	38.91491605367174	28.43935950798611	727111456.8332152	525142144.44739664	201969312.3858187	512628465.5198926	0.0	0	500814.57562198304
100	39.03246550329438	39.13656259537808	27.82286611018861	732919978.3204982	527222068.54731214	205697909.77318612	504461508.55517703	0.0	0	502798.1458161472
101	39.11692503305103	39.11692503305103	27.949982813678513	750805488.6434348	550132920.7667922	200672567.8766426	526062985.5551329	0.0	0	524647.6371448443
102	38.37802491040832	38.37802491040832	28.996591004987792	761915473.0859525	528891271.03395057	233024202.05200216	499066554.3612976	0.0	0	504390.02135653555
103	38.78084952608654	39.07360360255221	28.04814783635256	759275804.5186198	542265305.1477333	217010499.3708864	504356457.8903772	0.0	0	517144.49419759115
104	37.36608524630764	38.95179370879986	28.427495983772694	770933571.4127685	553174930.8075162	217758640.60525244	547138933.2757114	0.0	0	527548.7239909327
105	38.17883661068953	38.17883661068953	29.102714134383568	763808419.3265783	532895196.0036261	230913223.32295206	501834822.0720923	0.0	0	508208.4617649327
106	38.23557603433391	38.23557603433391	28.779678450764827	762307919.1562947	520081433.08079255	242226486.07550222	492155638.5370756	0.0	0	495988.3051689077
107	36.697268003120136	37.48372312244732	29.952679402457832	784348776.4629402	541317725.9533073	243031050.50963292	509838118.4673587	0.0	0	516240.812257106
108	37.5887068058918	37.5887068058918	30.157804051732015	785223958.3480448	541988470.123688	243235488.22435698	513197399.03893375	0.0	0	516880.4837452772
109	37.58685243072572	37.684087331571774	29.997281943795056	782319044.3203924	540412672.5922825	241906371.72810993	488831995.56979126	0.0	0	515377.6861117197
110	38.77662053184948	38.77662053184948	28.436982612177996	743474152.5139148	527798161.2704838	215675991.24343106	495050847.16735345	0.0	0	503347.55065010436
111	38.01823016937863	38.01823016937863	28.334485478552747	779088685.5485132	546256117.8956643	232832567.6528486	559911116.6874048	0.0	0	520950.42981687956
112	37.89810556458012	37.99472255289856	30.642912734154976	810042878.4273871	554441155.0178736	255601723.40951368	544932092.2228396	0.0	0	528756.2894991623
113	37.00627791409664	38.625547099286315	28.886582353730663	781438173.680199	553575552.4207304	227862621.25946897	506454409.72749835	0.0	0	527930.786534052
114	37.38657452784776	39.074323643803325	29.342747250813016	780065477.3291321	550532583.5219921	229532893.80713984	506895831.06547433	0.0	0	525028.7852497026
115	37.44350181702991	38.26670809969128	28.44587627595393	775278736.33962	535925479.2153241	239353257.1242957	518703860.9729373	0.0	0	511098.3650353661
116	38.1131429821707	38.1131429821707	28.68410319717203	786098350.993884	554922851.1346846	231175499.85919943	526301449.51012063	0.0	0	529215.6707140775
117	35.240442495708784	38.483716611843825	29.973331507831034	774463217.7726353	536278964.41000694	238184253.36262843	473600928.0809606	0.0	0	511435.474786765
118	38.340503251071546	39.19027210425009	28.716383204774857	762761599.4010214	533224683.9996593	229536915.40136206	516916686.58734876	0.0	0	508522.6860043137
119	36.386302270621215	38.22595856182767	30.542934510389948	766691435.4357132	535989651.21829134	230701784.21742177	509243246.596064	0.0	0	511159.5642264281
120	36.70794711998497	38.24735613483655	30.204374584424713	794429353.9475025	530760627.94091046	263668726.00659195	530356977.23903275	0.0	0	506172.7790268999
121	36.8679379539809	37.53216515050727	29.96453329871126	756637607.8626629	515495160.31502956	241142447.54763326	505839283.76091206	0.0	0	491614.49462416605
122	37.8018293755568	38.643213922492244	28.623440183815788	774823029.2068311	530273778.1048774	244549251.10195345	494713054.8804334	0.0	0	505708.4828423287
123	37.50041403182236	37.60082756149596	29.623259645001273	786139797.2252424	544922091.3305297	241217705.89471275	532132201.80726904	0.0	0	519678.20294430724
124	37.476362251789226	38.38599487831232	29.544656110079224	782234781.7818786	538782804.7544223	243451977.02745607	514312201.1935082	0.0	0	513823.3230156156
125	36.5993509268485	37.505229051041375	30.269312385425128	777840542.4426321	527319775.2528814	250520767.18975073	504014249.0241468	0.0	0	502891.32619178906
126	35.74072272050791	37.33864024011658	28.96891243917907	785866784.9372797	542956362.4503382	242910422.48694143	536720073.9936168	0.0	0	517803.5377982505
127	37.76373362796072	38.04255663734951	29.044167266232165	770401490.348563	536806456.4023005	233595033.94626245	541340740.9284984	0.0	0	511938.53035192564
128	38.281866741470665	39.11195703106806	28.696755438777032	781339386.5263431	551767257.4643718	229572129.061971	499763243.9142158	0.0	0	526206.2620776863
129	35.30838284259983	37.856105238847526	29.69716975040993	792679212.4887077	554208648.0062449	238470564.48246282	499597443.76654184	0.0	0	528534.5535337874
130	12.853088980116267	39.637271552602186	32.04637678045021	767689279.6327474	535314608.7776402	232374670.85510692	432266849.6162521	0.0	0	510515.7935882953
131	17.647734206306897	38.30127853190931	30.978362313087537	778820293.8125994	531268019.10707814	247552274.7055213	440008290.57714224	0.0	0	506656.66495044524
132	12.273577782822466	38.18465743444772	32.37759414269676	748707931.4683095	521686344.292591	227021587.17571843	426016065.04621226	0.0	0	497518.86777171236
133	13.073451154892853	38.58547190659954	31.108772022628784	758841422.2648073	525944392.5405944	232897029.7242133	453873801.6614191	0.0	0	501579.6590238516
134	7.08730343771486	38.07830747148162	32.162163536415356	746291812.9572201	519963021.38743836	226328791.5697819	446900234.3892318	0.0	0	495875.3789781934
135	5.678542730988871	37.79430928553588	31.56831855389198	735665122.7546996	503405557.831136	232259564.92356342	411762657.5907003	0.0	0	480084.9512397155
136	8.47328841462997	37.08620573971712	32.27029281167898	764923914.9272172	514955533.08432525	249968381.8428917	464611715.7887342	0.0	0	491099.86599380977
137	13.650961667449415	38.58864344328259	30.7024682109981	755643716.3196353	535617733.0830312	220025983.23660406	452773137.42423105	0.0	0	510804.87545302487
138	19.457181017170164	38.02695544714891	29.23549312133885	760382124.8969809	548277024.4984027	212105100.39857817	466036040.8908785	0.0	0	522877.71653976693
139	15.22503306237418	37.56810450789263	29.008078692137808	746371303.8749683	516943980.18495613	229427323.69001237	464542121.7728192	0.0	0	492996.1969232141
140	15.960745915193339	37.66597291410523	29.52660632645309	750482237.9558614	528893589.3865361	221588648.56932524	463812157.5176633	0.0	0	504392.2323098525
141	16.266437671717576	37.64548421229852	29.955068759213216	732926897.4603133	522408585.84298825	210518311.61732525	439759338.40081847	0.0	0	498207.6509885675
142	20.85019472335143	36.04031160086529	30.49838656902732	740016254.905098	511850629.4794756	228165625.4256223	462342674.3234771	0.0	0	488138.79917094775
143	23.889866064895262	36.56729715819619	29.274453293676313	751609233.4161971	538450915.9428334	213158317.47336352	497020457.384884	0.0	0	513506.809180101
144	29.723072695469472	37.850569617807984	28.004012494533498	719667806.5979658	521478682.63861656	198189123.9593494	500809829.9876904	0.0	0	497320.82618581416
145	26.965543573974834	36.86336460024312	26.791006268548298	729352864.9711835	526744855.1871147	202608009.78406852	486467704.614391	0.0	0	502343.03969108075
146	32.68319329819787	37.37823837393936	26.979512294866304	760051960.9929684	552340843.0110415	207711117.98192665	510673488.3559485	0.0	0	526753.275881807
147	33.871309431605724	37.9619791677086	27.73597406226359	749331636.9301355	544055283.820636	205276353.1094995	476002333.95661837	0.0	0	518851.55088485335
148	29.08384710292816	36.85856516467046	28.402160177447918	740088125.3911755	522007964.0679306	218080161.323245	488434854.98658735	0.0	0	497825.588291102
149	33.53031135464623	36.78433548630336	29.306891038703	769550630.0092295	546293394.5233986	223257235.48583102	512542743.1102823	0.0	0	520985.97957935196
150	34.65333295214184	37.0636128195281	28.9689877411387	798787482.7022939	557883567.3996907	240903915.3026031	509119134.61779815	0.0	0	532039.2297741803
151	36.38321558287494	36.38321558287494	29.513452558867055	757955692.5622647	539392113.4914086	218563579.07085603	502869555.5087477	0.0	0	514404.4051088414
152	34.68509294933114	37.92769499326451	27.68935571333516	770494744.5608641	555969790.9657068	214524953.59515727	509013895.2042609	0.0	0	530214.1103417461
153	36.30467010911061	37.125669647650014	27.729118415093154	768302864.5136871	556442466.0278059	211860398.48588115	510335185.8899844	0.0	0	530664.8884084757
154	35.61687513876412	37.32049834487439	28.74665550327188	764037552.3873	545493481.059232	218544071.32806775	501361863.46421605	0.0	0	520223.1226532287
155	36.61816467848006	38.26616957320149	28.52643442555438	777815568.0358536	568265806.8950672	209549761.14078623	543187017.0897276	0.0	0	541940.5049276993
156	31.56260178417224	38.216735219780915	28.350425838388297	751801021.9082501	564799223.371826	187001798.5364241	520389368.0403114	0.0	0	538634.513255907
157	33.332126017566004	37.286837812631845	29.017739943282283	745351633.5125322	558903493.8684976	186448139.6440346	534769811.7631458	0.0	0	533011.907452104
158	36.717602561363805	38.2597206107979	27.282236103114762	733250512.3126373	563305104.7902198	169945407.52241758	540913312.5598459	0.0	0	537209.6107389639
159	34.523458778045125	38.64139552064713	27.705447132010093	712839793.4176792	532743241.243698	180096552.1739811	491211149.1728136	0.0	0	508063.54641313374
160	34.36481484972751	38.14685979533522	27.604953568575212	753910289.0842552	566093217.7890457	187817071.29520935	485642338.9315265	0.0	0	539868.5624971826
161	37.818945842650926	37.93147876209729	28.146420609222805	729601903.0463763	566380078.7979757	163221824.2484004	513435431.7237423	0.0	0	540142.1344737775
162	37.37733958767749	39.00551688871164	27.579842944064108	730455309.1676506	554487961.9917043	175967347.1759464	491412855.42605805	0.0	0	528800.9281079333
163	37.26561080466854	38.83855483669144	25.982094243596542	700018813.062675	547400392.3909621	152618420.67171308	504412190.5743013	0.0	0	522041.69501396373
164	38.44265294095411	39.41011397228721	25.853271460913348	732639685.9696041	583935886.4003733	148703799.56923085	508836037.2273525	0.0	0	556884.6572879537
165	37.63009803935231	39.21252596129337	26.2737357366185	739510834.532905	566876276.8784343	172634557.65447074	503688197.2293257	0.0	0	540615.3458389611
166	38.73167806698379	39.52793135261712	25.999353795964204	737879181.9484316	574341032.2613437	163538149.68708792	504343071.5384628	0.0	0	547734.291325897
167	37.93856416149126	39.67558894528449	25.658575853538647	733181151.2576807	556062404.9632407	177118746.2944399	494866150.83683836	0.0	0	530302.433932534
168	37.334318688952564	39.00924772114517	24.600084062177288	723826172.3816319	549930209.015529	173895963.36610276	506239808.70663935	0.0	0	524454.3161540306
169	38.52551832738247	40.96528149967704	24.66046743653296	731781341.3043058	575283450.8102211	156497890.49408436	479346573.9284317	0.0	0	548633.0516912661
170	39.81765024186298	40.72361305816398	25.55717302763228	753208077.953027	590603223.8562582	162604854.0967686	506553053.22719485	0.0	0	563243.1257784445
171	39.45687359130669	40.30810079032945	25.80621333821967	754201092.4433321	578288440.2412052	175912652.20212662	515683066.4522494	0.0	0	551498.832932668
172	41.11598205509947	42.183163460572715	23.980832981151217	742537289.6714983	604937949.3094163	137599340.362082	548422782.0432582	0.0	0	576913.785275856
173	41.16803352236301	41.16803352236301	24.042653264277256	722716409.8264881	589900416.7468435	132815993.0796451	541104937.4054257	0.0	0	562572.876688808
174	40.34928228340444	41.75876837489243	23.24134533091304	725633360.8030779	579866063.0299274	145767297.77315018	470876177.47387123	0.0	0	553003.3712672496
175	40.74661619990202	41.45317718682816	24.594081602195256	733412635.716496	593636359.8958073	139776275.82068887	529129738.78532517	0.0	0	566135.7497175285
176	39.976295420323545	40.779340196829644	24.246027538460424	744145765.0408368	586588692.5497346	157557072.49110222	523413769.9820699	0.0	0	559414.5703790042
177	40.85690947682418	40.85690947682418	23.247582388389823	732991563.4926035	589969347.9464796	143022215.546124	538531786.4623036	0.0	0	562638.6146035002
178	40.60027817069161	41.00008382903783	24.02375757106241	734696974.5089805	575531998.4061134	159164976.10286695	507704498.3796304	0.0	0	548870.0851498732
179	37.96235287625226	41.335466652624056	24.866421994747718	738632601.9668363	568897848.1792176	169734753.78761902	501949127.3933078	0.0	0	542543.2664673016
180	39.41114546802	39.41114546802	24.63264691649108	689987319.2753823	559131604.7003131	130855714.57506908	528621184.8067024	0.0	0	533229.4508937006
181	38.90019174027462	41.366892690982	24.619598997505808	730647951.3578699	585849432.4832737	144798518.8745962	540847775.1402053	0.0	0	558709.5570404754
182	41.271104017998034	42.16728398074219	23.93377912726164	726371055.6340961	591175284.5200872	135195771.11400914	519650086.36562616	0.0	0	563788.6853409644
183	42.072333552551804	42.1829831584282	23.052793657654995	730501975.7900088	598231044.1612632	132270931.62874544	559945027.6338704	0.0	0	570517.5820934898
184	40.74998301636259	41.047895215408204	22.79802908903477	720742009.3731053	577016661.0842052	143725348.28890002	529664917.4926339	0.0	0	550285.969814496
185	37.506144178946975	42.119104818188276	23.570987780438816	754984587.2676128	603324850.5336952	151659736.73391768	523058307.24866146	0.0	0	575375.4144036248
186	38.48487501109039	41.978436522799264	23.37069313759503	748966798.8080791	609337417.1257534	139629381.68232596	510878676.8701347	0.0	0	581109.4447381527
187	39.76405597578535	41.44708093857357	23.273400484722725	734300231.4915111	590058576.9553334	144241654.53617796	525110972.4498623	0.0	0	562723.7100175222
188	39.036012515276006	39.8874812920105	24.57425699665034	751889440.9449996	567432646.2624791	184456794.68252072	491864115.54126453	0.0	0	541145.941030959
189	41.703385306405494	41.703385306405494	23.839019233000002	752747282.4687566	594661721.127054	158085561.34170234	510609916.35990626	0.0	0	567113.6103888073
190	38.99091351996285	41.71165679159919	23.0994317296741	726463731.9042606	558957910.0675354	167505821.83672532	492436148.9624284	0.0	0	533063.8027835228
191	39.90906684465322	40.70549073365934	25.896795733695708	788353983.9930947	602185639.4117929	186168344.58130184	530652937.95265746	0.0	0	574288.9780157019
192	38.59938592139117	39.313213543588866	27.147176403537102	779102167.0884812	566717789.2119248	212384377.87655613	477897767.59272116	0.0	0	540464.2002219437
