epoch       	ep_ret      	ep_ret_sa      	ep_ret_bs      	ep_tx       	ep_tx_sa       	ep_tx_bs       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
30	13.222078742271863	38.896725627527594	35.21433084521631	859342440.3090543	519655893.2661656	339686547.0428886	1099818078.1375303	0.0	0	495582.47877708974
31	12.741567637938896	37.6899275266957	35.62416294790654	864920288.7826236	522361670.2174097	342558618.56521386	1206675178.94354	0.0	0	498162.90876141516
32	10.21707446005438	39.26555022341676	34.94101281940219	910417284.3700938	527127762.5383238	383289521.8317701	1145484008.9230847	0.0	0	502708.2085974922
33	11.075725775480105	40.725468044215496	35.488880877819184	940038911.250944	549935747.1877942	390103164.0631497	1084843542.183323	0.0	0	524459.59776668
34	16.084475898725515	40.748150323362836	34.22707831118802	956186955.8916099	570817734.6506288	385369221.2409816	1237997323.001124	0.0	0	544374.2128855026
35	24.844515949259634	41.07675654183931	33.74770230736586	1002292094.1884103	588782616.2415555	413509477.9468547	1178097049.797644	0.0	0	561506.859056049
36	27.74729948585696	42.173729480184925	34.17353872753937	1067837122.4310751	618187507.8367567	449649614.59431815	1227498423.4356568	0.0	0	589549.5489471022
37	32.05876461812722	42.74262631858289	33.061704863599296	1066371375.5488942	636367821.6952227	430003553.8536717	1183906985.1724966	0.0	0	606887.6473381259
38	31.790258368535035	43.58062329776434	33.64254456215781	1090892681.099734	646295642.90979	444597038.18994385	1190452274.345715	0.0	0	616355.5554483319
39	30.200501977561814	43.632409253188236	33.10173790812631	1083891074.6575587	642902408.8920817	440988665.7654766	1213277192.4684608	0.0	0	613119.5153160879
40	33.38079082480211	42.99199942983881	32.92499537474123	1067259653.589599	647350965.4598114	419908688.1297875	1256036822.9783688	0.0	0	617361.9894598116
41	36.57550224455689	42.86071511485703	33.229609612348135	1076920588.3711753	647427056.9210151	429493531.4501606	1165882858.3050735	0.0	0	617434.5559320597
42	35.96962768952962	42.69257791269709	33.77939038523387	1099324632.6349185	646702380.8850082	452622251.74991006	1276109395.7919374	0.0	0	616743.4510088048
43	39.04126340348763	43.50233872876174	33.36178715671635	1085777539.0203295	657494086.9267162	428283452.09361315	1277035829.4149067	0.0	0	627035.2238909877
44	43.072270452022785	43.91168219979959	32.43627205320565	1070343953.2391415	673061529.4402832	397282423.7988586	1305002155.548819	0.0	0	641881.4939883071
45	40.46670985966068	43.26386656085006	33.31154563185068	1072859041.6998663	663654065.7440991	409204975.95576686	1191159735.5460207	0.0	0	632909.8374787323
46	41.33100076797421	43.15995693467795	33.13625214159436	1081552015.9200754	664922897.3587061	416629118.56136876	1324059777.5217087	0.0	0	634119.8896014274
47	42.725131708601126	43.627820675798255	32.63338041935122	1072942626.8723356	672388399.2242464	400554227.64808965	1298458931.2911568	0.0	0	641239.5469896756
48	40.887015621384755	43.684149738061585	32.72361458886621	1061464625.3529307	671071591.0115741	390393034.34135646	1291340277.2427933	0.0	0	639983.7408176174
49	43.0569312899532	43.931486573837866	33.04993059718853	1097989404.2021286	678993477.9365996	418995926.26552963	1274988548.6569457	0.0	0	647538.6409154884
50	43.451116123385944	43.451116123385944	33.0865277975302	1091536360.0340974	667375246.5971826	424161113.4369149	1281002701.8647966	0.0	0	636458.6320850204
51	42.23090536875172	43.950653140390095	32.71961279357386	1081121133.6682887	674978857.9769889	406142275.69129974	1305823496.3907826	0.0	0	643710.0009698764
52	44.71904202632716	44.71904202632716	33.067385961616864	1106743141.5306895	689669754.5111972	417073387.01949227	1242465035.2669616	0.0	0	657720.3316795322
53	44.139668120893944	44.139668120893944	32.731439933790504	1082075215.7683122	682643208.5217005	399432007.2466116	1355231831.095428	0.0	0	651019.2952363017
54	43.40830901590412	44.35646561186624	32.958572666257126	1095212178.791384	682304892.46736	412907286.3240236	1258115253.1490605	0.0	0	650696.6519044494
55	44.5695302275187	44.5695302275187	33.19970448926563	1116081894.6943562	688716690.2398505	427365204.45450604	1289383745.3063545	0.0	0	656811.4187620645
56	43.811961353908146	44.68990105399051	32.78536942788707	1088729193.7015483	691093477.1987379	397635716.5028103	1313167720.865712	0.0	0	659078.0994403248
57	43.11242613578704	43.8631477473111	32.69080173906002	1081527769.7445686	676611757.0017684	404916012.74280024	1188932265.7365215	0.0	0	645267.2548310929
58	44.77178351119804	44.77178351119804	32.60429976546816	1088383379.681535	694134620.8665384	394248758.8149969	1370022528.672863	0.0	0	661978.3600488072
59	44.50202051171841	44.50202051171841	32.820893775367274	1091084982.9654953	688537506.8594553	402547476.10604	1222244157.099311	0.0	0	656640.5361742547
60	44.44072379751062	44.44072379751062	32.362443750605685	1071518613.5743895	689030851.4554197	382487762.11896986	1335514912.2436078	0.0	0	657111.0262445635
61	44.486878752075285	45.35912646348415	32.10574542661388	1084567971.8300643	699854576.3442181	384713395.48584634	1266653765.3201528	0.0	0	667433.334678858
62	44.209368789692434	45.16274440284179	32.18699197410306	1085105398.288429	697377098.6306199	387728299.6578092	1240322749.0850122	0.0	0	665070.6278139304
63	44.478330513425675	45.42648942953288	31.885895506915922	1081285841.7516427	701583175.885182	379702665.866461	1300113178.7728746	0.0	0	669081.8556644272
64	42.88790328278246	45.62590728493171	32.212998977630306	1092288759.8700075	696152357.7973695	396136402.0726379	1238238025.388527	0.0	0	663902.6239370058
65	44.4775319079373	45.374378209772324	32.035809716538466	1095761901.5998487	699433628.5144962	396328273.08535284	1232223752.3555782	0.0	0	667031.887545105
66	44.937264238593976	44.937264238593976	32.08381273210092	1087835483.3012784	695259376.4671599	392576106.83411855	1348985779.2531922	0.0	0	663051.0105773543
67	45.475486184342905	45.475486184342905	32.123499648536665	1089292697.0393157	701836402.4088538	387456294.63046205	1271229750.9823947	0.0	0	669323.3512962852
68	45.12287393759225	45.12287393759225	32.310004584735466	1082999942.8636835	696533668.1728687	386466274.69081444	1350614682.0901215	0.0	0	664266.2698486985
69	45.41581366422859	45.41581366422859	32.24709288674699	1093702535.866177	701976733.2167187	391725802.6494587	1299915898.759414	0.0	0	669457.1811835464
70	45.43244874947919	45.43244874947919	32.412678950808115	1097882045.8735008	704359619.6026037	393522426.27089715	1219033931.868617	0.0	0	671729.6787286792
71	45.841952237721806	45.841952237721806	32.95459805253938	1118067655.9933307	708108596.7846892	409959059.2086418	1202607765.6260831	0.0	0	675304.9819800279
72	45.60263670508076	45.60263670508076	32.42865738351436	1108220203.0008495	705848403.3803353	402371799.6205144	1236162934.5726829	0.0	0	673149.4935801843
73	45.89758310387293	45.89758310387293	33.115924375125516	1151576328.6229246	711365008.170322	440211320.4526022	1255350147.3668404	0.0	0	678410.537882158
74	45.38974524177782	46.294862976721106	33.524291833144815	1151951375.2007298	714435180.8236231	437516194.37710696	1213840602.5239666	0.0	0	681338.4826885441
75	45.21991289228664	46.052582747790424	33.13082665468953	1139306732.8385065	707817261.6573645	431489471.1811422	1258222037.7889352	0.0	0	675027.1431516312
76	45.43229549848214	46.23061560249156	33.75216067408271	1160143892.9718704	714811595.3213375	445332297.65053284	1271291279.1362526	0.0	0	681697.4595273377
77	46.64097821014836	46.64097821014836	33.85578527974593	1169754514.996538	720673492.384838	449081022.61169994	1276978245.084825	0.0	0	687287.800202215
78	46.52183107925588	46.52183107925588	33.714421244476775	1177708530.7262104	716460881.3579409	461247649.36826926	1294383043.2318683	0.0	0	683270.3412608537
79	46.95513535398615	46.95513535398615	34.06384353417931	1184012828.171024	722222785.0507717	461790043.1202525	1265065157.3603463	0.0	0	688765.3208263126
80	46.62962629204806	46.62962629204806	34.10191962775048	1185575537.110538	719465090.04371	466110447.06682795	1385569119.696627	0.0	0	686135.3779255963
81	45.869169225596565	46.75713762975957	34.22029610350645	1198908639.332957	722866672.1343435	476041967.1986135	1355569236.5168731	0.0	0	689379.3794005808
82	46.005224031988355	46.86415707798583	34.42230798138746	1196959283.6779585	722757455.4739097	474201828.20404863	1258327935.962774	0.0	0	689275.2222766017
83	45.667668287010486	46.550432577884315	33.92243833559177	1187022676.1487434	715747124.5011356	471275551.64760816	1326037017.7723424	0.0	0	682589.6496783594
84	46.80203768858944	46.80203768858944	34.13421156510395	1194560760.6170595	724232997.7464899	470327762.87056965	1293656943.4000509	0.0	0	690682.409044733
85	45.03470212334716	46.91399489806358	34.16558015502826	1192084725.6125739	721564712.1439734	470520013.46860063	1245054236.9969501	0.0	0	688137.7335967764
86	46.26262038823225	46.26262038823225	33.74534180383441	1176770692.0819962	709801862.0394816	466968830.0425146	1232274923.1112516	0.0	0	676919.8055643862
87	46.9400135329028	46.9400135329028	34.32432347630671	1199409390.4470851	723846780.1151426	475562610.3319427	1367472201.1149786	0.0	0	690314.0832091738
88	45.68244773091248	46.53854307475861	34.1043697137782	1185159610.8558867	717318804.8600082	467840805.9958785	1234561587.7376056	0.0	0	684088.5208702167
89	45.89669822882532	46.85359602678269	33.579760581235824	1189488544.8758438	720197431.6372832	469291113.2385606	1259993888.2563677	0.0	0	686833.7932942231
