epoch       	ep_ret      	ep_ret_sa      	ep_ret_bs      	ep_tx       	ep_tx_sa       	ep_tx_bs       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
77	33.63508644471832	34.70014767970961	42.68181686459489	951538432.4863183	520501910.91432077	431036521.57199746	1268824966.0771444	0.0	0	496389.30407936155
78	30.131224572199446	30.652075810373745	34.30863352796997	914092689.8109264	466820610.6612227	447272079.1497036	1243429325.3967001	0.0	0	445194.8267566898
79	33.43782290647986	33.91538817504617	32.16881449730696	796947116.6159048	517707116.05099165	279240000.5649133	1193178991.7838538	0.0	0	493723.9799985807
80	32.39793837739087	33.509528835430906	44.12479594687373	995184798.9345506	501560147.1706515	493624651.763899	1243426104.6487403	0.0	0	478325.0304895892
81	33.50231620072994	33.960366698870864	35.769897452492174	788160061.9818205	518801077.3254664	269358984.6563543	1178449153.108498	0.0	0	494767.2627691903
82	35.64401591169131	36.670878918378676	34.55319167066532	827512973.0128874	551039276.9006363	276473696.1122508	1364362783.053978	0.0	0	525512.0057112084
83	26.182642156409074	26.592814949019754	35.46530647791765	892006605.0385809	404823795.40911025	487182809.62947077	1248964469.213726	0.0	0	386070.0563517668
84	36.505593068048555	36.692077991222284	36.426723115875134	878662285.0269907	561630629.1061609	317031655.9208298	1366819428.5134516	0.0	0	535612.7062856301
85	36.41804909256182	37.163293585300266	30.61914516507341	796303766.831636	562622929.2678921	233680837.563744	1180461061.072303	0.0	0	536559.0374640387
86	40.65826783172757	41.27318130292559	25.77208922165085	881767993.4083966	625847042.0725743	255920951.33582217	1231218658.8578987	0.0	0	596854.2500234357
87	33.008310652771	33.184557846271694	30.561927240086582	868770952.9705486	510563994.052707	358206958.9178413	1280220651.6671562	0.0	0	486911.7680098601
88	36.00374766625306	36.32041771261099	26.63937589024705	877296485.003624	556069699.9433377	321226785.0602863	1289981149.9458537	0.0	0	530309.3909676911
89	29.954747704060136	30.031505766750964	30.63730039007511	694006681.2354211	463989470.77494246	230017210.4604787	1282849510.6006548	0.0	0	442494.84136099095
90	32.58622548088914	32.933714198911176	37.230366160199814	916646134.2312007	505057525.3326878	411588608.89851236	1274552072.7173076	0.0	0	481660.39021748357
91	44.01383946160418	44.230967162045616	32.116893953666946	960560845.9592975	680348980.6659616	280211865.2933358	1360563848.7326424	0.0	0	648831.3490543002
92	39.62155364505453	40.36032909947906	28.945968949779207	851103078.5731258	610541600.4144835	240561478.15864238	1234370671.0993173	0.0	0	582257.8434128605
93	27.09083039710033	27.43375042611071	27.432356178964802	618941558.3294469	418130584.3489965	200810973.98045027	1226699433.0158303	0.0	0	398760.3991975752
94	14.498389654194664	14.698555364452012	32.94109849054755	466381882.20817304	222844127.1544062	243537755.05376688	1280323343.500581	0.0	0	212520.72062912578
95	34.66184248609619	35.06427454046063	33.32575020889055	716962929.6376016	538137085.4937978	178825844.14380398	1198866484.873641	0.0	0	513207.51714114944
96	28.831403001708836	28.999582841458082	35.54005334208393	790859142.6081004	443934362.91077065	346924779.69732964	1222888416.7683773	0.0	0	423368.8000781735
97	34.0400410369212	34.230036221256235	28.095065460021356	732108005.0845741	525484361.544383	206623643.5401911	1239229453.264167	0.0	0	501140.9392780143
98	38.81730112197413	39.099467587894814	34.39387895346631	874068335.3436149	599764736.3095125	274303599.03410244	1248697778.6264422	0.0	0	571980.2249045492
99	31.612657031305805	31.612657031305805	26.674033575085016	746944209.650714	490174910.8371775	256769298.81353667	1360057385.8601065	0.0	0	467467.2230121396
100	31.763314691787844	31.763314691787848	31.110479936641262	809311748.2712344	490002859.2796148	319308888.99161965	1303166270.0471869	0.0	0	467303.14186059457
101	33.382710499484254	33.70810648783434	24.66953740394734	647898009.4377297	515928295.2362657	131969714.20146395	1253694539.2018635	0.0	0	492027.5642740877
102	33.352834004195174	33.5963746306469	28.270522832779807	938995433.6717426	511016547.34725076	427978886.32449174	1253228461.0733943	0.0	0	487343.35646367137
103	36.0707397067404	36.14722758550129	26.884546552342975	850109134.6539612	557796092.9449601	292313041.70900095	1316117526.8096676	0.0	0	531955.807633362
104	36.23460129302018	36.7975465431737	32.599438735494424	1012510474.2050592	561178916.2423139	451331557.9627447	1319758034.4599175	0.0	0	535181.919328989
105	17.90264781081018	17.947126810365194	25.383516867672565	435751794.7231373	277304372.52887285	158447422.19426462	1264838887.4701684	0.0	0	264458.0579079369
106	34.26972058884205	34.26972058884205	32.55622221128675	1029875884.0479196	531672701.37046003	498203182.67745936	1365350223.2827663	0.0	0	507042.600031338
107	26.605749891720578	26.60574989172058	28.545402100942333	564880116.2247486	411155948.3888277	153724167.83592066	1261099313.236813	0.0	0	392108.86801607884
108	33.166244438762206	33.36266109587336	27.25518423502861	1026701201.1542692	515066604.18121606	511634596.97305334	1174165981.5916157	0.0	0	491205.7916462098
109	30.024452941802604	30.0888017402344	36.716228500156795	782209158.9271486	463527979.503833	318681179.4233156	1336076721.1163085	0.0	0	442054.7289884881
110	31.42851995356473	31.525443196340394	29.981884744756734	718540683.5822387	485306240.8323154	233234442.7499233	1323922040.503192	0.0	0	462824.09747344523
111	34.39214808730031	34.39214808730031	31.444135488718945	739380780.5673045	532447562.8671783	206933217.7001263	1305699595.5012147	0.0	0	507781.56553953013
112	36.680697555526486	36.680697555526486	25.28221531360906	698524393.258153	568043273.5713154	130481119.6868375	1369813469.8992126	0.0	0	541728.2806122927
113	37.28764298580241	37.28764298580241	27.266973560897544	1088413219.769263	576237688.3946357	512175531.37462705	1301596500.7531774	0.0	0	549543.0835672718
114	38.57788592905425	38.65539390647003	27.754636068455195	951606081.2527457	594499463.2720323	357106617.98071337	1171291551.1338227	0.0	0	566958.8692398377
115	37.46851185347451	37.77079380307887	31.268702218229404	1022444084.7302693	580680506.8087816	441763577.921488	1284742962.0982425	0.0	0	553780.0853812996
116	41.70999573536749	41.818189068565445	28.83395666680998	1041125940.3875694	645884391.3264799	395241549.06108963	1325133160.2916286	0.0	0	615963.3553757472
117	38.29751654605743	38.29751654605743	33.14524250095984	851087636.2762805	592032934.7196927	259054701.55658793	1300392133.7322063	0.0	0	564606.6043087889
118	29.641521132289856	29.641521132289864	34.55985418786078	783781399.3631886	458424191.40634555	325357207.9568429	1249258730.216309	0.0	0	437187.3773635345
119	26.848703978774964	26.918301642438337	22.604330566231525	590357442.0357661	415348815.0086658	175008627.0271002	1317159991.1025684	0.0	0	396107.4972235354
120	32.08151562142527	32.08151562142528	26.093658796345114	896383904.0955005	498371159.02122945	398012745.0742712	1354795096.7966876	0.0	0	475283.77439616155
121	24.648866283868394	24.648866283868394	23.157261001171523	651524891.3586367	378422334.8176046	273102556.54103214	1275265890.1483028	0.0	0	360891.66147003596
122	41.96656491248645	42.1770777477816	34.83378595853204	912497365.2075012	647064116.2599901	265433248.9475111	1313145530.863273	0.0	0	617088.4287452602
123	37.96461099882616	38.121854722741766	28.997502056255666	861758805.2069324	586608916.7910427	275149888.4158897	1223959434.6021826	0.0	0	559433.8577185086
124	30.463252615405942	30.463252615405942	37.260944264153004	800486657.8543409	470719573.5882999	329767084.2660406	1229830058.6962187	0.0	0	448913.16756086354
125	43.10339197663007	43.2016858917927	29.8935539807229	892900978.6149896	667129182.6645632	225771795.95042628	1307470422.8055742	0.0	0	636223.9672322876
126	34.70265896276792	34.80981953865605	34.65139948223999	1072247292.1922303	535157808.40596634	537089483.7862637	1213910437.9806428	0.0	0	510366.2571010268
127	35.1815601653766	35.25768636755409	33.7170594337847	901749892.2428142	545164243.8381119	356585648.4047023	1265852036.9406788	0.0	0	519909.1375714416
128	28.06755013636636	28.067550136366364	34.09860257238134	678959155.9171454	434430180.44584423	244528975.47130084	1284306975.5962846	0.0	0	414304.9053629344
129	28.169855943239156	28.359027487342598	38.3555973640368	754106750.9321989	436548401.9858976	317558348.9463018	1306900754.1871114	0.0	0	416324.99884214177
130	38.996323660093296	38.996323660093296	25.64403291074657	936940794.0983032	603236296.3996487	333704497.6986547	1312047448.1582158	0.0	0	575290.9626003727
131	29.069711783636823	29.069711783636826	32.73363226834337	741570566.9301168	447112018.4067301	294458548.5233866	1334242854.9362135	0.0	0	426399.24851105706
132	27.413122185834013	27.496757752609298	29.274964573700263	756837065.9775977	422966836.11199754	333870229.86560005	1319779915.1130426	0.0	0	403372.60829162365
133	35.63895445201035	35.85322200950056	35.62829473921666	950127229.0569031	551600690.6963447	398526538.3605588	1243668960.608456	0.0	0	526047.4116290518
134	31.757673709834467	32.38102479735499	37.588284204346714	962679842.1504279	490539109.6528352	472140732.497593	1370003978.9373162	0.0	0	467814.5500686979
135	38.049781308959524	38.57023663083336	33.65795551308886	932666992.2859336	589563473.4899273	343103518.7960062	1271353267.2674234	0.0	0	562251.5425586008
136	27.668458428337118	28.422426951210873	27.898632523441826	723889964.9899188	426944040.86853063	296945924.1213882	1334096298.2905557	0.0	0	407165.5663190179
137	29.912447791863357	31.365157717608724	30.685769696343645	845687072.2308483	457278731.85592765	388408340.37492067	1237670216.3415833	0.0	0	436094.98200981884
138	37.98316419439513	38.8619132802021	38.804451956538706	982058235.6670189	585531179.8327607	396527055.8342583	1292625524.4659925	0.0	0	558406.0476615528
139	39.49574201018332	40.894007898351376	26.703311760392435	840339082.5781231	610696645.1425247	229642437.43559852	1270921420.3612823	0.0	0	582405.7055878877
140	31.842299309894567	32.78411276123337	33.756096380450714	1004644259.6905482	491189781.8737105	513454477.81683767	1251541640.4687898	0.0	0	468435.079454146
141	35.38750707184068	35.98462243201459	28.540037856009373	950634659.9766532	547304987.2621181	403329672.7145353	1306482596.38119	0.0	0	521950.7095929319
142	33.44934263108059	34.17386709577866	35.50669538753199	852736974.4733391	515140867.7054853	337596106.767854	1245334502.059724	0.0	0	491276.6148619509
143	30.384566039100655	31.349029508514846	30.851582232407665	1000141159.6836839	470696302.5412175	529444857.14246666	1243490155.4654498	0.0	0	448890.97456094506
144	35.82362177122011	36.61871046989237	22.16645962757599	784170068.8880061	554331257.8238343	229838811.06417176	1305561552.9416256	0.0	0	528651.4833677621
145	34.32006721123921	35.09192124633323	30.201356226006887	859426457.1041915	527891408.8849532	331535048.21923816	1237349187.0882318	0.0	0	503436.4785050899
146	37.58967577121209	38.69843919234626	32.7969506964826	999264894.899376	581126514.2704698	418138380.6289062	1273647228.9210494	0.0	0	554205.4312424371
147	34.051469126027754	35.186114482749765	31.539508435920055	890291025.1895429	525165351.3053307	365125673.8842123	1199520964.2687461	0.0	0	500836.70740635955
148	39.943873739252034	41.02801792976284	34.44154523899923	856979396.897007	618406479.7526319	238572917.144375	1230915141.9312985	0.0	0	589758.3768392868
149	27.82272827005194	28.79540737296358	37.495051520581136	826259995.69025	429755482.5170917	396504513.1731583	1308953894.1404307	0.0	0	409846.7660113258
150	38.2668430919404	39.38771848017525	34.1579670151676	897529095.2279466	591084145.6528517	306444949.5750948	1215769316.4717226	0.0	0	563701.7685440561
151	29.395555908450646	30.017595938471498	30.7267104606951	748484914.3798945	456123206.6377483	292361707.74214643	1279439638.837927	0.0	0	434992.98728728143
152	34.22236620180203	35.50783294822804	32.914025649465195	955308131.0626998	530019464.5198587	425288666.5428413	1256394916.2160897	0.0	0	505465.950507983
153	33.768289508107735	35.38333568130221	31.157650849564057	799404224.1344951	518870152.7962232	280534071.3382718	1228239307.7589717	0.0	0	494833.13827154465
154	33.38442156214185	34.572384514461355	31.30979483949036	946621546.4731884	516429210.8252596	430192335.64792883	1280520532.5156953	0.0	0	492505.27460599854
155	37.93749453049151	38.87944491388449	30.27229072902087	981514310.9561889	587357838.4547355	394156472.5014533	1251838701.6071293	0.0	0	560148.0850741725
156	35.055669856019364	36.17397682773428	26.84599163464673	892233184.2205578	542801196.3001044	349431987.9204535	1278420929.640986	0.0	0	517655.55982599664
157	38.33081230840025	39.05690118387946	25.38650402167768	742743282.9769144	591519191.6728894	151224091.30402502	1324894712.766761	0.0	0	564116.6607598203
158	33.00115093194321	33.78990437027315	31.847353778137357	723205996.7421172	510882520.8373444	212323475.90477267	1216217887.7151074	0.0	0	487215.53882345615
159	23.76236685262125	24.067019678156445	18.84372971601617	478735980.57071316	366645144.89226794	112090835.67844504	1285078749.5195565	0.0	0	349660.05791880406
160	35.29536807638384	36.03854349550066	30.842632191909832	769861725.8795981	544232517.0036547	225629208.8759432	1264485653.2734926	0.0	0	519020.5736195131
161	36.987929442810334	37.28813787373601	37.49231905996474	811546006.4196165	569287828.883694	242258177.5359228	1224808464.2930832	0.0	0	542915.1810490552
162	41.8247333729357	42.02063605772049	44.74435779248025	1116921601.9104557	645450517.5076386	471471084.40281737	1202167363.7523658	0.0	0	615549.5810581575
163	37.67273180149819	37.76495018635115	31.517507003013826	967245252.7634363	581428722.1782835	385816530.58515286	1250285422.5476391	0.0	0	554493.6391623337
164	41.68861848774635	42.04212801533913	26.97543414036554	1077632650.4905832	646203126.7721621	431429523.71842116	1204256748.0495722	0.0	0	616267.3251840228
165	36.05330911309387	36.2142685899456	33.34345725131168	903143338.2227757	554627978.9397538	348515359.28302187	1234546655.9073105	0.0	0	528934.4586751497
166	31.595458721113147	31.595458721113147	34.213235174759596	854091115.8146847	488059334.8569896	366031780.9576953	1215545267.7565844	0.0	0	465449.6525354285
167	27.936052887796624	28.504497673322213	21.05186487923373	568914734.9566679	431220182.63029164	137694552.32637635	1226860931.4681478	0.0	0	411243.6128905217
168	26.79009247722256	27.61381240902034	33.78821798368405	834996479.1878251	414641410.5541561	420355068.63366896	1220674049.507726	0.0	0	395432.8637639581
169	38.34477666428112	39.43248010552541	28.570838019172474	947533588.2185873	591642435.082691	355891153.1358964	1260511486.8844717	0.0	0	564234.1948344144
170	34.47511017147998	35.21133393307234	32.94930282532373	723069734.0649816	533700957.16876066	189368776.89622098	1289751106.7779555	0.0	0	508976.8954932793
171	34.97876216493527	35.297698296362725	29.959863573915463	905777650.1727507	539326881.9590356	366450768.21371496	1417704182.459965	0.0	0	514342.1954717977
172	25.746248031337846	26.16933954439473	34.118498417461765	630016076.6378337	398348723.5200471	231667353.11778653	1302786874.4490812	0.0	0	379894.9465942831
173	30.666123978742817	30.74524469066177	36.06025846920636	784824312.1367801	475582424.30103594	309241887.83574414	1326618095.915455	0.0	0	453550.74339011766
174	30.47598109607628	30.65009851877393	35.64178015581859	845395217.3720071	471893266.34999174	373501951.0220154	1329115794.687294	0.0	0	450032.48820304085
175	31.62715274487862	31.786817131466236	30.012257547305982	889900762.9678566	490747035.8460585	399153727.1217986	1330745612.1494284	0.0	0	468012.8439388831
176	26.89680983416833	27.1979094737688	28.92712911640755	752892678.1337585	415579595.9475172	337313082.18624115	1261623211.9593513	0.0	0	396327.5870776338
177	33.92331852993942	34.48217118396824	36.347000979571376	975196306.156856	523833555.37892574	451362750.7779303	1319563129.2150056	0.0	0	499566.6078366523
178	30.22548277078108	30.738868365158233	31.643414506090018	825784695.4355183	466585510.37018126	359199185.0653369	1262231217.0293295	0.0	0	444970.617647344
179	33.42821321673116	33.811642035183716	31.40463176147287	695212873.4759012	518387756.60517704	176825116.87072387	1308456854.548703	0.0	0	494373.08941381186
180	36.03263956818208	36.71664234999619	32.34037630134399	1051636269.4579346	558338048.3085048	493298221.14943004	1171795723.133331	0.0	0	532472.6565442132
181	34.64770148991157	34.85090974029411	22.658628038936428	690273763.9142642	534693540.110068	155580223.80419615	1233005719.6604154	0.0	0	509923.4963513069
182	36.1332776947905	37.16968561664018	31.51061062065495	1088136628.9508104	557977457.4878569	530159171.4629534	1222397392.2078018	0.0	0	532128.7703398296
183	36.257958563665724	36.629553712609365	31.218145485864756	756470024.2301402	560427979.9798515	196042044.25028864	1287494005.339447	0.0	0	534465.7707022205
184	34.531525735475284	35.85195642313456	30.19336864408947	723771321.0524198	532366633.26557297	191404687.78684688	1212539921.3586411	0.0	0	507704.3850570419
185	32.8774465575475	33.45848420974187	28.97594855143666	767948181.4991434	507334677.4237932	260613504.07535025	1220989529.0646577	0.0	0	483832.05168132135
186	37.47554430360711	38.81354508117741	28.577461790510817	860871719.7947601	578716562.1381581	282155157.6566017	1282669213.035559	0.0	0	551907.1217900832
187	24.724380797919544	25.430663601678212	38.309420225567806	700345473.7857097	381166722.02696145	319178751.758748	1257368975.625069	0.0	0	363508.91306587355
188	33.034849299791205	33.40877149961101	32.797513774522706	938388436.2369199	507199120.1606994	431189316.0762206	1224357326.1336138	0.0	0	483702.7742011065
189	27.841747965127315	28.298875358169457	32.41434600622725	909616064.022194	427250662.85217375	482365401.1700203	1239410693.9426486	0.0	0	407457.983829664
