epoch       	ep_ret      	ep_tx       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
89	30.580393185851328	428027924.47761697	566893456.8620807	0.0	0	408199.2382789772
90	29.568197262011306	395924850.1777189	473427732.1357341	0.0	0	377583.3608414832
91	38.08684854281235	476097058.77952087	537789575.7385817	0.0	0	454041.53707458585
92	40.87494703602214	518000623.7157804	533647657.27568376	0.0	0	494003.890720158
93	40.41514566407168	486822649.6686407	523180465.9788458	0.0	0	464270.25763382
94	33.07496201645869	385957706.5477972	470343654.29204464	0.0	0	368077.9519536945
95	33.38665425961052	398957457.20697695	524159487.64269394	0.0	0	380475.48027703934
96	34.23640224332454	438117133.23062277	576135782.4384681	0.0	0	417821.05753958
97	31.82191436459316	384056440.03359854	486187726.1010395	0.0	0	366264.76291045995
98	26.447748293709797	327404687.4495659	476153978.0195801	0.0	0	312237.44149166683
99	40.46835449822005	502360164.55919933	440170345.71164066	0.0	0	479087.9865257257
100	23.603046343214146	377160206.4306774	480541464.3313441	0.0	0	359688.0020434164
101	35.58619373600748	411975489.2278937	476778736.021687	0.0	0	392890.4430655419
102	33.4336528331145	427457287.24839216	433789306.7471939	0.0	0	407655.03620948043
103	40.8786403507636	482875454.26820207	513713238.5577207	0.0	0	460505.91875858494
104	42.291263562515695	488272607.09693253	582421853.0215566	0.0	0	465653.0447930646
105	35.065606955179334	418393352.7067948	516594557.9553278	0.0	0	399010.9946315716
106	38.083262155222826	470740491.9239524	498192103.84133744	0.0	0	448933.1168403172
107	35.326762112984554	409944243.09200054	525006932.30224574	0.0	0	390953.29579544126
108	43.26324317837825	516946249.28380007	490039415.9568199	0.0	0	492998.36090450303
109	44.183696188814245	496993202.7723193	497207771.3569453	0.0	0	473969.65291244455
110	39.59211846471694	459721519.001548	569967772.9246839	0.0	0	438424.60537104413
111	38.81310423063911	448733739.8641187	533790872.5778628	0.0	0	427945.84261333337
112	36.601828523249914	413098664.8615136	532956616.85854614	0.0	0	393961.5868201386
113	38.82261891875336	456122220.5267956	522155719.44260734	0.0	0	434992.04685859266
114	40.773139252381554	459506632.9412426	520433087.1419581	0.0	0	438219.6740543771
115	38.27999200601213	437716328.7459147	500771916.2830532	0.0	0	417438.82059661375
116	40.58559700583385	463119713.005034	490212056.88529885	0.0	0	441665.3757143346
117	44.006488497981834	485739632.53985924	510161107.3911958	0.0	0	463237.4120138734
118	29.01568179986694	391408274.5080085	485539621.0489724	0.0	0	373276.0186271747
119	34.933064733183755	404172274.8365905	545574298.7006828	0.0	0	385448.7179151445
120	35.76735977924867	410022066.6886799	521651961.05410755	0.0	0	391027.5141608048
121	38.76656932633189	449585724.1826983	558528142.5156772	0.0	0	428758.3581759437
122	37.04476275112412	422765184.46072763	511289079.51963633	0.0	0	403180.29829094664
123	41.88694896115099	488015458.3342565	431887539.843951	0.0	0	465407.8086226047
124	39.01287534760162	456919104.0749088	584412286.7551126	0.0	0	435752.01423159515
125	41.422811290437	508473995.3735714	481400838.96928155	0.0	0	484918.58994824544
126	36.51106642396029	427977462.76851046	530908732.9858725	0.0	0	408151.11424304027
127	39.09384642545493	468961964.51696014	475558293.86444086	0.0	0	447236.98093124415
128	32.914206529429826	398521041.7583693	471696577.0900104	0.0	0	380059.28207241965
129	39.262486911868486	457174226.802597	508047548.3319371	0.0	0	435995.3182245226
130	31.21313865490433	453916532.2343771	469646366.3258532	0.0	0	432888.5385841152
131	35.83488411043111	440116659.1531103	522043271.1991422	0.0	0	419727.954056845
132	36.100930614268705	429213713.7961321	529971784.93737173	0.0	0	409330.09509671415
133	33.35282898392533	389586616.0060609	535696499.63215643	0.0	0	371538.74970060436
134	35.92753586772102	430776697.0462235	463500834.61120933	0.0	0	410820.67207929963
135	35.93030448453414	417379241.48295605	485466353.7633369	0.0	0	398043.86280341726
136	37.371888422649384	436965410.57430136	463484494.5841687	0.0	0	416722.68922262307
137	40.202933709767535	516081323.2621934	512684100.7448452	0.0	0	492173.5031721053
138	20.068149707491227	328370734.9736445	547726385.1270692	0.0	0	313158.73620380834
139	24.7265992956171	407361926.48513037	474964367.2141724	0.0	0	388490.60677063983
140	33.66548364293812	391605359.0816301	503265679.7226848	0.0	0	373463.9731231977
141	27.982358347256422	434194051.9179642	499148528.63686943	0.0	0	414079.71565052413
142	16.954334794594217	385729073.9129451	418249952.38425124	0.0	0	367859.91088194365
143	29.50921658986301	451390761.7713117	491164128.2732791	0.0	0	430479.776164352
144	20.54710074112494	400794062.3096232	426721478.1667567	0.0	0	382227.00339281396
145	29.716795307063315	460595101.5189629	463691046.8010108	0.0	0	439257.7185811642
146	32.809156925096374	473381086.39820063	517064194.46033186	0.0	0	451451.383970452
147	30.781530977178306	458005520.6110903	525192461.10778844	0.0	0	436788.1017790703
148	34.71075879153996	430739102.5223092	501713968.6485686	0.0	0	410784.8191474047
149	23.681769435703114	426533302.2813975	482811644.83053446	0.0	0	406773.8554777122
150	39.0525896706071	470959235.4551145	467659393.9471789	0.0	0	449141.7269278665
151	40.245500454561295	476383850.60953087	506729795.9068429	0.0	0	454315.04307702143
152	23.34462611175054	441825046.9281941	473187440.46436435	0.0	0	421357.199600405
153	43.746596165906894	521592540.7572983	519123490.2111315	0.0	0	497429.40974931547
154	33.04968228291934	399718669.73097163	567649209.2229813	0.0	0	381201.4291104999
155	41.476273202369406	515791380.81827563	505483751.1145725	0.0	0	491896.99251010467
156	42.33458412461566	514286624.5573947	498902681.8153121	0.0	0	490461.94511165115
157	32.483306706696126	441480138.8212922	477264872.77114207	0.0	0	421028.2695973321
158	31.160891933500473	379465972.9417805	580111910.5945312	0.0	0	361886.95234468527
159	34.132481526159836	412751207.690772	499878027.6461238	0.0	0	393630.22584035125
160	33.554233871009394	395595865.20264393	438521172.8237081	0.0	0	377269.61632027046
161	35.126815052820206	431503076.33838373	517449129.98930097	0.0	0	411513.4013542019
162	34.11639243777543	444645140.21664405	470946905.98947364	0.0	0	424046.65013946913
163	41.28787830793935	470233757.7631255	502887367.0095555	0.0	0	448449.85748589097
164	38.65004857542285	472253021.3205843	507674812.7823154	0.0	0	450375.57727869425
165	35.33913591370016	467083430.6063299	436008311.3976451	0.0	0	445445.4713881778
166	24.479255745806274	343885157.9966451	506404623.34507793	0.0	0	327954.44297470583
167	46.289720961611884	532866720.85365415	582048193.9840602	0.0	0	508181.30574574857
168	42.32512859912362	473988879.063159	437815678.21843815	0.0	0	452031.02022472303
169	28.428835389164323	331945689.056107	480626724.35403246	0.0	0	316568.07809458446
170	45.83129284617541	517721561.0358899	486338111.3005925	0.0	0	493737.7558096789
171	38.26512410583476	447960037.98119444	555425768.838011	0.0	0	427207.9829990333
172	34.04640686495628	403176080.83832395	527090817.45392317	0.0	0	384498.6732848395
173	37.42365483320259	445145488.3227857	529178796.41564703	0.0	0	424523.8192775589
174	46.01116196650719	522673406.06705326	541178231.1250836	0.0	0	498460.20323472336
175	37.716562484418276	460732218.7663728	556794140.6213303	0.0	0	439388.4837783553
176	43.26846382491172	499669794.14647645	584743684.4687291	0.0	0	476522.2493614926
177	45.3992477563848	521020257.33484495	525151686.621014	0.0	0	496883.63774761686
178	45.8111420072855	502222056.42082906	480607018.39860684	0.0	0	478956.2763412753
179	44.87356021490751	508302792.8593869	551102818.7960228	0.0	0	484755.31850756356
180	40.07656638007773	454511351.8063264	524651420.31945527	0.0	0	433455.80273277883
181	32.8559257104064	381810542.1890066	488963870.47114635	0.0	0	364122.9078188006
182	41.055399573529876	469399393.83135533	471742023.8837377	0.0	0	447654.146033626
183	37.52803183562874	439010597.97257113	512372465.83939636	0.0	0	418673.1319165906
184	40.48306479887594	481134918.85675216	458032898.6339599	0.0	0	458846.0148398893
185	42.379045367254726	490411194.5924663	471740037.1134687	0.0	0	467692.5607609425
186	32.61877698645572	404472813.82988375	474712755.6523848	0.0	0	385735.3342341266
187	45.01908868513311	514086531.2262443	513865656.436123	0.0	0	490271.12124084885
188	37.88118473589843	428601507.1472632	512898494.01290846	0.0	0	408746.24933935486
189	40.71462989803146	484092520.5667761	537128660.0491897	0.0	0	461666.6036288986
190	41.652845759155106	465160076.8061288	523195997.03903544	0.0	0	443611.21826756373
191	36.564803002525124	446174866.722427	504741732.56515527	0.0	0	425505.5110191604
192	44.4396757271312	486232411.2121588	439818323.75772554	0.0	0	463707.3623773184
193	27.012557390332596	317734234.7692367	585890980.7515849	0.0	0	303014.97914241464
194	42.381516698372785	487496285.92176646	476717746.7584592	0.0	0	464912.6872270264
195	40.06991328520124	448425494.6782833	498972729.44121	0.0	0	427651.8770964462
196	31.85315199234573	369136167.16063535	536107126.74064195	0.0	0	352035.6818777422
197	30.39749516336809	353804117.9053608	509103193.5911712	0.0	0	337413.9002851113
198	30.845315097988085	365603499.92622864	413487001.1766298	0.0	0	348666.6678678785
199	31.881793120237912	353350958.14772755	499845857.02655774	0.0	0	336981.7334630275
200	35.917820689235946	425691158.1609315	526649791.608757	0.0	0	405970.7242593111
201	40.10288459664684	495557386.18930995	485531832.74949074	0.0	0	472600.35151415825
202	43.11626558045988	485148863.50315344	428220075.0803375	0.0	0	462674.01075663883
203	35.167964695960165	416287813.93726534	538095583.6711421	0.0	0	397002.9963848737
204	40.361860733705754	452621728.13678324	573996340.6864718	0.0	0	431653.7171714624
205	42.25581096359324	497626771.21569806	529764514.5307097	0.0	0	474573.87086458015
206	42.875806849909004	499491865.7912791	549178324.8144286	0.0	0	476352.5636589803
207	46.06242839340565	526216076.05201423	515489100.68320554	0.0	0	501838.756610884
208	41.44251859345224	475514811.14416784	428722542.7684967	0.0	0	453486.2624589613
209	32.429152108694105	377462513.0583416	516526226.36896217	0.0	0	359976.3041098991
210	38.323597853868534	471269650.3909718	513187554.1938373	0.0	0	449437.7616796223
211	42.76438960868446	504335337.97896963	532167841.24979997	0.0	0	480971.6586866092
212	45.424957344904946	522388196.81476223	565306969.3119206	0.0	0	498188.2064960119
213	40.11000232321711	469536263.18655044	470420884.55619556	0.0	0	447784.6748223785
214	47.762227047855916	537826538.6081909	531993959.4675944	0.0	0	512911.35655230616
215	33.12683249866754	411861701.7259191	591885814.41346	0.0	0	392781.9268473809
216	35.85426553140414	402797237.2161686	514588160.64486146	0.0	0	384137.37985245587
217	35.87251335167975	428571962.4899468	467142524.00433874	0.0	0	408718.07335848507
218	42.305563475691656	508957451.52928	507990437.5033021	0.0	0	485379.6496670534
219	40.71994194065637	462103952.702623	521459116.40726244	0.0	0	440696.6712022997
220	34.24539297209128	391534863.5317438	476638529.09331906	0.0	0	373396.7433278502
221	40.07524020937951	464109893.28996235	516074901.74616057	0.0	0	442609.6852206824
222	44.502102060946974	517302820.1237884	528329278.06849194	0.0	0	493338.41335657926
223	36.65717013808388	428352803.8359553	561226450.2952182	0.0	0	408509.0673789551
224	35.01572912561072	411174122.3507447	554401196.4262867	0.0	0	392126.2000567862
225	44.413030267769166	522993843.999634	531690241.51330954	0.0	0	498765.79666102777
226	30.499824891054182	348830708.3105339	549636015.6069529	0.0	0	332670.8872895565
227	38.911306276167224	440083419.332552	486318967.87924254	0.0	0	419696.2540936966
228	44.815823007963026	511360084.08388424	503155998.4588439	0.0	0	487670.9786261407
229	32.835862005282976	374220516.74851674	445690625.69384915	0.0	0	356884.4954953352
230	43.35317283251736	534836643.124125	468943977.5294413	0.0	0	510059.97002041334
231	35.337726921272846	405231891.5765604	461439525.009666	0.0	0	386459.247185288
232	39.07669312766353	454109948.96494687	541919551.5246434	0.0	0	433072.99515242263
233	41.29999098429716	475819862.1710803	475096177.8298828	0.0	0	453777.1817885211
234	43.24350377394881	497130897.1406816	561041831.8892666	0.0	0	474100.96849506535
235	43.32814420823752	506150463.6307302	498808272.8917458	0.0	0	482702.6974017432
236	42.7423250979303	475792430.85687816	496046058.6973591	0.0	0	453751.0212487012
237	39.53425403174509	472126092.5916616	527861202.6748562	0.0	0	450254.52860990673
238	43.862442807236405	494296059.50488484	449317122.7799512	0.0	0	471397.4566506241
239	44.81353693780939	509245854.2051482	515788662.1082893	0.0	0	485654.6918918116
240	40.137915721148474	451164689.04995054	517723182.3706153	0.0	0	430264.1764163501
241	35.99962740723191	430844690.23524106	509115291.9358547	0.0	0	410885.5154373559
242	42.24627057960613	512916226.2261696	540810751.7816315	0.0	0	489155.0314199157
243	30.65894789145457	361225960.462514	517733682.1567296	0.0	0	344491.92091227905
244	40.68534213016859	467822965.655559	529938754.5887444	0.0	0	446150.7469707097
245	38.53566396155344	453008676.79342496	519232851.7308879	0.0	0	432022.7401670693
246	38.735438537730445	445078841.502972	470251970.493216	0.0	0	424460.25991723256
247	38.54340767072943	437813154.5763928	534469511.11699224	0.0	0	417531.16090430535
248	35.31823798261609	410522322.96937394	577410420.3897489	0.0	0	391504.5957273234
249	42.861743085536176	535351946.02070224	544627038.696498	0.0	0	510551.4011580487
250	35.91342754018174	427423462.7659392	472729071.73873836	0.0	0	407622.7786692993
251	38.604720656937296	440174827.5741291	473625950.5933778	0.0	0	419783.42778599646
252	37.166026873094715	416683190.65864176	503924034.60331225	0.0	0	397380.0570093552
253	45.0387061102476	494876049.8614764	427736975.1188058	0.0	0	471950.5785574689
254	35.89216868102793	394916989.3977873	477236552.6490796	0.0	0	376622.18990114896
255	45.52136324153788	535644381.4032624	501973748.99052054	0.0	0	510830.28927160474
256	44.52885260344718	516936370.9911753	512326887.10300225	0.0	0	492988.9402305367
257	34.44595498892579	387541761.3425257	474929431.8567856	0.0	0	369588.6243272073
258	45.85093975855373	532307605.0617707	536019597.93702614	0.0	0	507648.0913751324
259	44.47303498845382	488312878.5926669	503396193.77920383	0.0	0	465691.4506842299
260	39.80515758112231	453984168.43344074	481786026.27685785	0.0	0	432953.0414900214
261	43.35238787009378	496739065.66504997	455210072.2120395	0.0	0	473727.28888039605
262	37.40045611090349	428447980.2526097	565601575.8593038	0.0	0	408599.8346830459
263	45.06468881126948	528796980.77335894	487642016.3480768	0.0	0	504300.09915672214
264	41.38776346439141	477945515.5863762	459609806.5231122	0.0	0	455804.36285627
265	38.78884614526492	431833603.8780406	470476457.8784991	0.0	0	411828.61697963777
266	44.49705890621807	495551258.20786756	520475291.37667775	0.0	0	472594.50741564494
267	39.73369121321793	453565820.5629653	540296865.4641399	0.0	0	432554.0738706258
268	36.96492862707135	419100953.760232	498580802.5870587	0.0	0	399685.8155824967
269	36.81385932215231	412066560.4653475	510289643.10050946	0.0	0	392977.29536566505
270	44.68708822105173	541102590.9561497	549451615.0389225	0.0	0	516035.6435357568
271	38.59388050303148	419250337.17006576	491235200.32818234	0.0	0	399828.2787037522
272	43.9297063418238	530028270.8623152	553315675.648034	0.0	0	505474.3488906052
273	35.21352353099139	399779224.32279027	518106950.4338322	0.0	0	381259.178469458
274	37.38038247680934	424740557.8368157	540509292.929035	0.0	0	405064.1611450346
275	46.018846018615434	526599666.5609859	559853641.5026225	0.0	0	502204.57702730753
276	39.63055581248053	457391928.9328461	462634647.7125528	0.0	0	436202.9351547682
277	41.81890156768339	482218764.4625144	462420762.75214946	0.0	0	459879.65055705485
278	38.996382679385675	444729440.1619285	450231462.7367612	0.0	0	424127.04483216134
279	45.22688804338344	516524298.57590353	470874644.4013824	0.0	0	492595.95735159266
280	46.699777963636045	518866087.2886555	514689698.22802293	0.0	0	494829.2611013942
281	46.005462741583806	541362784.2112178	486817422.3452773	0.0	0	516283.78316041746
282	39.43926940112476	480373311.67525595	438299885.5425582	0.0	0	458119.68963170616
283	40.61030688831083	495186589.567412	535108876.5534827	0.0	0	472246.73229924403
284	36.149310770919776	412681790.04823613	560444546.0946829	0.0	0	393564.02401755913
285	35.81990423456522	425018376.6212453	553623966.2592496	0.0	0	405329.10978436016
286	36.00896763051626	424796833.3536656	534194030.451374	0.0	0	405117.82966009685
287	31.408292216816033	353988540.4400379	484354893.8791041	0.0	0	337589.7793197993
288	40.506666725431415	471945721.1595025	525518930.4200452	0.0	0	450082.51300764305
289	33.36285696920141	384674474.9727485	449811528.32254446	0.0	0	366854.1669585694
290	36.2919395783106	419676004.8407911	511794754.7982442	0.0	0	400234.2270286474
291	35.60352061843334	408998767.5527623	523794941.29582024	0.0	0	390051.62005687936
292	42.25154350183553	457436200.2190705	398674624.5437598	0.0	0	436245.15554339444
293	44.85517010095735	529620423.827489	493984599.6934137	0.0	0	505085.39564846916
294	40.93391597990499	449520578.5637161	517570453.09712005	0.0	0	428696.23047229415
295	39.18480816718229	451845646.5451075	540746157.5165195	0.0	0	430913.5880900452
296	40.356402664381235	468233825.53319913	501392516.02217424	0.0	0	446542.573483657
297	32.156855267401696	379227028.732662	535362148.0878189	0.0	0	361659.07738939486
298	37.68138750112022	467543783.1044982	520719504.3243142	0.0	0	445884.49774217425
299	38.8171157928936	449408588.0547709	508626466.8105619	0.0	0	428589.4280002317
300	42.15450302256012	480468670.3613365	532644754.47459704	0.0	0	458210.6307614677
301	40.53966726764639	488329447.3567815	457087798.72973543	0.0	0	465707.2518890204
302	35.92422235469162	410487310.45394355	519616217.3866802	0.0	0	391471.2051906049
303	29.6576951955773	346592234.0141417	496222702.8645649	0.0	0	330536.11184515164
304	31.310213051271127	351208977.0939438	501068162.65209806	0.0	0	334938.9811458051
305	41.827055747477516	541676343.1921377	586154658.824509	0.0	0	516582.8163071992
306	34.407154972109815	387089436.8208411	492249464.00622326	0.0	0	369157.2540481961
307	41.921934509551704	497119623.7378988	526799660.99147165	0.0	0	474090.2173403728
308	45.54974055568005	510853695.24274415	508665577.07791185	0.0	0	487188.0485942308
309	25.243733033300828	299874987.08825016	482231406.21817726	0.0	0	285983.07331872004
310	36.27331340761778	448397545.1899621	489197044.79791784	0.0	0	427625.2223872778
311	47.57778495447396	519931388.25083274	462703693.1913257	0.0	0	495845.2112682656
312	40.713863370545354	481161581.6105166	540625188.9813812	0.0	0	458871.44242335943
313	41.695829389683325	481056444.7861815	425771060.90333974	0.0	0	458771.1761342825
314	36.77889603035658	453521933.3969961	426612888.6701837	0.0	0	432512.219807621
315	43.63158187558731	504698914.8980998	519075828.09033763	0.0	0	481318.39265642146
316	39.9545102493571	457643767.8879813	513612655.9409856	0.0	0	436443.1074981511
317	42.95121691618286	485194850.2972239	472993778.30858386	0.0	0	462717.8671810378
318	44.45520341378953	517416434.9990938	546436352.9563577	0.0	0	493446.7649451196
319	38.15132102428211	435568943.01859266	484198169.584214	0.0	0	415390.91398104915
320	36.85498971312533	418078470.1905101	569421086.3528552	0.0	0	398710.6992631056
321	45.853676762206184	531582048.2930162	549044633.1459496	0.0	0	506956.14651967643
322	44.84686474355227	503539299.05499846	442918224.1547662	0.0	0	480212.49680995796
323	44.08979156224783	503629743.7429419	543677775.8192884	0.0	0	480298.7515859049
324	41.40582443920904	503784005.6563081	599380483.9149184	0.0	0	480445.86721068213
325	37.80504256128482	445284255.94628614	578614216.938862	0.0	0	424656.15839604
326	35.54960388922905	395261234.51832724	468113617.3264778	0.0	0	376950.4876311563
327	36.06513214462026	418698163.56731975	541265027.7650715	0.0	0	399301.68492061587
328	40.54574020552242	462705487.3754863	435610472.8839811	0.0	0	441270.3393702377
329	38.56469429200659	446191689.15363437	573085618.7121992	0.0	0	425521.5541397424
330	48.8674847214291	543225397.8029412	525053962.47389215	0.0	0	518060.10990423313
331	44.9755077247998	521879682.8121599	545536051.095567	0.0	0	497703.24975219736
332	44.514972661018696	521573217.9348032	521198753.1393614	0.0	0	497410.98206978146
333	31.896687415206923	364662872.8275115	410740944.6528224	0.0	0	347769.6159625162
334	48.68858252087162	537041296.8535534	532243869.4179809	0.0	0	512162.4916587384
335	35.97141025757747	417602773.8851344	555065094.0909368	0.0	0	398257.03991425934
336	41.74151359836368	512282843.1352731	442652080.7902842	0.0	0	488550.990233682
337	38.519510274326166	428113052.78292996	474920764.18983656	0.0	0	408280.42295735324
338	45.262194874765605	531890473.40871114	585293922.4395008	0.0	0	507250.2836310491
339	45.600790654402324	515018279.7128364	560380913.9671028	0.0	0	491159.70584186213
340	43.227378702216846	486221388.2769552	493311895.92291766	0.0	0	463696.85008712334
341	37.77049270117724	433414571.0604991	550233859.648923	0.0	0	413336.3447766297
342	43.78710894657702	506942859.75262696	519838510.08056337	0.0	0	483458.3852316158
343	40.20351687005435	475867620.2547788	489803927.2579208	0.0	0	453822.7274463455
344	46.716711333398145	512362729.91619945	501133815.6565451	0.0	0	488627.17620487156
345	47.20046921709972	511919726.9462926	472379755.0867755	0.0	0	488204.6956503799
346	33.832050956339536	458748343.87838036	519791299.70165175	0.0	0	437496.5132507136
347	36.00400764748703	408792126.94627625	378320291.25648665	0.0	0	389854.55221774685
348	34.03156508822295	403061749.8614481	539181997.8719165	0.0	0	384389.6387686236
