epoch       	ep_ret      	ep_tx       	newbytes    	ep_delay   	ep_delay_normal   	ep_throu   
53	18.38463076964226	470736492.46441674	499548957.51337916	0.0	0	448929.3026584785
54	34.630058383628224	522554955.291995	508044452.48133826	0.0	0	498347.23977279174
55	29.46155606626252	475843234.42057496	495454146.6656923	0.0	0	453799.471302581
56	22.77582749832548	502739523.486059	473820904.7794577	0.0	0	479449.7713909712
57	17.176545384148767	467149827.80905163	494004931.45231104	0.0	0	445508.79269509466
58	17.584850510648334	492451447.56961095	430515191.8082959	0.0	0	469638.29762421706
59	20.955595215123797	501284317.7030151	444226441.2701398	0.0	0	478061.97901059635
60	16.28687363249253	491413155.6375864	467712276.0826566	0.0	0	468648.10527571343
61	28.880423093426536	535330596.60515356	511074223.7214285	0.0	0	510531.04076877004
62	20.183703309653946	483487207.48810977	448421288.2623855	0.0	0	461089.33209238993
63	25.39765962933281	534023736.9695715	504484827.20214677	0.0	0	509284.7222991671
64	24.785778590195633	496218541.95055884	436478230.73450494	0.0	0	473230.87878280535
65	30.65784967397653	526999835.51662666	548114379.0444264	0.0	0	502586.2078825252
66	37.55163291389066	550411329.4389979	481185764.2028291	0.0	0	524913.1483449917
67	38.104800806550436	539590577.232792	484761047.8789272	0.0	0	514593.67488173675
68	36.58613628717677	535006135.09597886	554854348.281554	0.0	0	510221.61016080744
69	39.87957902100902	529546486.2388209	515296388.47829497	0.0	0	505014.88326913916
70	30.476066202531896	455193464.13278645	515487211.2372054	0.0	0	434106.3157394278
71	34.96787817563039	471045792.2972459	470263392.78434306	0.0	0	449224.27396511636
72	42.58556963988654	569502623.0277283	506200814.6872718	0.0	0	543120.0247075353
73	37.06283411539232	535275077.0493807	543517608.5455788	0.0	0	510478.093194371
74	38.22036799078606	521950122.4885186	497021924.4275182	0.0	0	497770.42626239633
75	41.349782113744816	547457834.4514583	502458275.31871927	0.0	0	522096.47603174055
76	35.57097788972452	471316729.73206514	521247619.29938275	0.0	0	449482.66003805667
77	41.279607622944766	523380237.0968027	511642157.94189256	0.0	0	499134.28983383445
78	40.866670727147145	542370638.3276991	495642023.1666127	0.0	0	517244.9477459897
79	35.22020484131886	484500117.31953543	444383337.02373147	0.0	0	462055.31818345597
80	39.8618305009804	525321237.0677632	539537636.6060283	0.0	0	500985.3716542845
81	42.74111722939724	568450506.5988094	485594368.4148103	0.0	0	542116.648291406
82	30.61672165135954	482333277.2308042	498711801.69839394	0.0	0	459988.85844307335
83	44.3782770853932	571255347.8018403	548986842.1745442	0.0	0	544791.5533083343
84	39.177639658492865	512809864.44341093	549549566.539474	0.0	0	489053.5969194517
85	41.064740957885654	520398767.3100259	378255730.203336	0.0	0	496290.938673044
86	42.03355405496594	541869946.1762481	490778432.0080137	0.0	0	516767.4505007247
87	38.75135630170769	524643218.2767604	536569101.10420483	0.0	0	500338.7625472643
88	42.53432718260955	530712004.3363699	485973473.6961243	0.0	0	506126.4079440784
89	35.34919391914835	465820133.6452469	508549097.80277705	0.0	0	444240.6975223988
90	47.68572981504475	579390743.7557296	512298803.53531116	0.0	0	552550.0714833542
91	42.080883215360444	525216367.03559494	473780213.234724	0.0	0	500885.3597980451
92	40.25963141549185	488386562.52709204	528542249.9633149	0.0	0	465761.7211600228
93	40.148570654108745	498804817.21043015	500979875.51594055	0.0	0	475697.3430733015
94	44.43096860715326	549619743.5727962	457948166.87022614	0.0	0	524158.2332351649
95	41.0566562277023	507384146.9676063	516888948.08621573	0.0	0	483879.22951470007
96	45.0779076523321	543658170.185899	513226648.0740259	0.0	0	518472.83381071
97	40.43172546892031	537172357.9909244	501600193.3284084	0.0	0	512287.4812993282
98	29.935051143139777	394219843.4898896	544130459.4801617	0.0	0	375957.33975399955
99	42.3954483235357	540021873.8555511	575843584.7290933	0.0	0	515004.99139361473
100	47.00865475340529	567465267.0446305	475484309.7014207	0.0	0	541177.0506330781
101	36.18481173436099	545233350.0541346	412515953.26584834	0.0	0	519975.04239476635
102	41.83984632515384	517396539.2676242	486687137.3552391	0.0	0	493427.79089701094
103	43.60098779298455	536146625.0464679	537064363.6870179	0.0	0	511309.2661347084
104	46.49443441222893	576439632.1027223	529812638.5367942	0.0	0	549735.6720950339
105	42.42867957598769	541025057.8800609	490916759.4279153	0.0	0	515961.7022324191
106	41.60517928044313	525485459.52758676	491799137.2533971	0.0	0	501141.9863963954
107	39.943154598344634	487752541.196533	433401145.19813174	0.0	0	465157.0713010149
108	46.97169833150708	565556912.645893	491774666.2612073	0.0	0	539357.1020564014
109	43.10019233565306	540244868.7365477	537948527.3982401	0.0	0	515217.65588431136
110	38.803997403036554	493541762.71217215	512047848.1360599	0.0	0	470678.10317246657
111	37.642440319101695	483123972.1743864	584807447.1903294	0.0	0	460742.92390288005
112	45.68981781800474	568633884.6754508	585855948.2644992	0.0	0	542291.531253291
113	41.05826746115113	524262458.5773606	574675032.703448	0.0	0	499975.64180122426
114	42.677786897647245	533858275.9637961	516799881.909969	0.0	0	509126.9263875924
115	40.12249687028607	511857113.7810874	521550485.1599761	0.0	0	488144.9830828545
116	46.5159053820338	556972164.0568295	491028328.26716727	0.0	0	531170.0478142063
117	45.5957869565381	551198341.162125	521728983.129493	0.0	0	525663.7012120484
118	45.34775905322642	562475319.3794154	490579817.9514252	0.0	0	536418.2657045509
119	42.8459020261194	530284576.7558296	528842930.9576878	0.0	0	505718.78123839333
120	39.247778019420295	490457236.3205035	487529151.41892624	0.0	0	467736.4695744547
121	41.18088774951096	513050912.482377	507665195.25158256	0.0	0	489283.478243234
122	37.478520351917055	471393020.1009244	503896903.3819922	0.0	0	449555.41620342666
123	40.71578623307342	522619424.43292403	544019515.9416542	0.0	0	498408.7223366967
124	44.71058933223804	557505763.7697809	431905203.24489737	0.0	0	531678.9281556902
125	37.46338865144501	450303558.62259406	486415899.45276123	0.0	0	429442.93844470393
126	41.19400976979943	499868946.24532723	464968719.2894897	0.0	0	476712.1756032249
127	42.578417715066216	547343798.6185753	518719441.11958617	0.0	0	521987.72298677
128	35.53176448333402	515184423.1750485	538735646.9883338	0.0	0	491318.15259461256
129	41.9064399307273	522880451.11319774	508591300.5378843	0.0	0	498657.6567775704
130	34.69628858147674	454644902.51850355	546154294.4283068	0.0	0	433583.16661692003
131	35.650221992260775	455107412.31024605	503905908.6686293	0.0	0	434024.2503263913
132	36.854097836053754	501100234.7220003	543896626.9648647	0.0	0	477886.423799515
133	38.363532912499274	469358846.8213694	427362482.24867845	0.0	0	447615.4773915954
134	43.190683811807105	528548485.35778505	484393990.8567295	0.0	0	504063.11546114465
135	43.980665983793884	567076597.0395368	505368161.514889	0.0	0	540806.386031663
136	43.15374861849847	529721699.5244558	530607002.87363964	0.0	0	505181.9796795425
137	38.456824982643504	502848822.11249703	546689148.8302671	0.0	0	479554.00668382354
138	37.417817673093346	473708347.59256405	508546211.77449715	0.0	0	451763.4845662727
139	44.29618355436807	548558952.7631534	548995876.9578825	0.0	0	523146.5842849286
140	40.34886449864334	496518233.4545431	488869855.26540416	0.0	0	473516.6868730002
141	31.316925159634238	407814282.5497082	506547965.50763416	0.0	0	388922.0071312982
142	38.87111539940238	486552997.06599766	578214251.4193052	0.0	0	464013.0968723275
143	37.87243939898724	527139744.63051337	527918654.83690554	0.0	0	502719.63561107015
144	39.81802019494002	510948989.3573666	529715061.307596	0.0	0	487278.92814385076
145	39.695757078814616	533814202.06144476	506031552.6554777	0.0	0	509084.89423889614
146	35.846839837325	507259943.7293102	508426540.2557253	0.0	0	483760.7800763225
147	40.94362081462951	513897616.1542082	540132013.138042	0.0	0	490090.957788666
148	38.52921897129178	492058353.7017868	495485060.2103132	0.0	0	469263.4140985365
149	41.13448204962803	511615143.87334317	492931978.01172465	0.0	0	487914.2225964957
150	39.548293399188566	505237506.60978657	565217328.4750727	0.0	0	481832.0337388864
151	43.38199886414165	533580391.0765509	523102385.28079563	0.0	0	508861.91470770934
152	35.410567321103	513442997.9307779	486066585.29946536	0.0	0	489657.40006521036
153	41.635383054935154	507882550.20377386	485966389.087054	0.0	0	484354.543880247
154	35.638697032048924	494120695.94037384	493725719.0437005	0.0	0	471230.2169231165
155	37.580155063271626	478820948.34682524	471564210.05547386	0.0	0	456639.2405956511
156	41.16465690225854	522207847.8007804	534117659.7422271	0.0	0	498016.21227338834
157	44.03832173991708	551209985.2786856	562527009.1620734	0.0	0	525674.8059069496
158	42.766337506391984	520834201.461398	426216339.13706046	0.0	0	496706.20103969384
159	37.496604031435076	475728012.96149987	518568581.2384993	0.0	0	453689.5875563621
160	43.58443566918316	545914788.7331619	551394535.9844546	0.0	0	520624.9129611605
161	38.52697311010727	502057156.16930914	504462913.3460319	0.0	0	478799.0152066318
162	43.851994438491445	574484572.3161681	590490285.320089	0.0	0	547871.1817895585
163	44.921528162288624	550366641.2368183	524536982.2551239	0.0	0	524870.5303543267
164	39.003587479494136	516419324.6537485	499234481.81833553	0.0	0	492495.8464181411
165	32.93867643278859	428485005.7350168	434924490.3474237	0.0	0	408635.1449346702
166	39.37141833195892	494338173.9027962	481518852.3601231	0.0	0	471437.62007026316
167	36.2844814792458	457683205.5119209	525898955.2418975	0.0	0	436480.71814720257
168	43.4446212589216	548542106.7815502	523432954.4447019	0.0	0	523130.51870493905
169	35.324262406648295	428751049.03627497	491229256.2277238	0.0	0	408888.8635981321
170	42.76807205372672	537888427.7019265	497210378.3521154	0.0	0	512970.3785914673
171	44.86507306334274	561068067.8222479	496969595.5324159	0.0	0	535076.2060377577
172	40.79977004074712	509059971.7527267	506854582.24814665	0.0	0	485477.42057106644
173	45.40991022842289	572408059.7269729	516375770.8018085	0.0	0	545890.8650655488
174	39.2844371214542	478561973.400405	476947985.4052199	0.0	0	456392.2628406573
175	47.80628895525008	593348691.4067751	558485559.4752321	0.0	0	565861.4076678992
176	37.30153895944823	461395590.39761007	502037534.08367646	0.0	0	440021.12426529883
177	40.8459336046718	546886106.2802935	535791149.82589793	0.0	0	521551.23355893465
178	43.955636355086405	561791112.9634356	436020862.6432958	0.0	0	535765.7556185109
179	37.11669846641133	464158887.890603	494338530.57640606	0.0	0	442656.4101129561
180	34.315031593214435	430892057.6907814	513563229.73373204	0.0	0	410930.6885631386
181	47.12978798766015	576201655.2645245	523776742.16021556	0.0	0	549508.719696545
182	45.35504498112589	547491993.3414898	436847162.9118829	0.0	0	522129.0524878407
183	45.843143336603944	564492112.5525098	488219357.49838793	0.0	0	538341.6295552347
184	47.49428944757237	588098381.5634468	571469758.7230932	0.0	0	560854.3220171421
185	40.337055486031154	529806055.149163	508034931.55301017	0.0	0	505262.42747226986
186	45.1592401406963	549090509.8214133	517612267.3336519	0.0	0	523653.5165990954
187	48.12322409017436	598367247.6319079	591447568.1691815	0.0	0	570647.4758452491
188	35.89883019823115	456314330.32185864	473037339.2865168	0.0	0	435175.2570360743
189	41.56160343270515	521553205.6847859	494045962.24728465	0.0	0	497391.8969009265
190	43.38052644170441	547581706.3690646	557654017.0975964	0.0	0	522214.60949808545
191	43.21389167181989	537749175.3142812	459452843.96352255	0.0	0	512837.5771658716
192	41.1694995245523	527554356.2905271	552358153.7380631	0.0	0	503115.0401025076
193	42.371685576464834	534216527.051849	534989120.5157055	0.0	0	509468.58124909294
194	38.04512740906388	476189454.3479054	530209451.724433	0.0	0	454129.65235510364
195	38.00423374008459	461667542.81450367	468135028.7855787	0.0	0	440280.47830057505
196	44.13688289525128	549776766.8339624	489895830.4890213	0.0	0	524307.9822864174
197	44.827375383608704	555834825.017984	479736849.7647031	0.0	0	530085.3967838136
198	46.573429903365074	577563903.6024933	528976212.9384894	0.0	0	550807.8609490327
199	44.10632471952904	541417822.5176549	544292074.9936321	0.0	0	516336.271779685
200	41.653878493242466	518457991.5023777	496345664.21867955	0.0	0	494440.0706313873
201	44.18508003857655	544003153.2812623	503924867.05143476	0.0	0	518801.8353283521
202	41.30130529283113	529578425.4339744	568076195.7711726	0.0	0	505045.34285924374
203	43.496617566363014	532620160.4178055	515031707.57937676	0.0	0	507946.1673906376
204	43.10219346556628	525434504.65080976	556867528.3286903	0.0	0	501093.3920391177
205	40.80471293642573	501543079.1664554	539154128.2817216	0.0	0	478308.75317235506
206	40.04526777173664	494716336.4495456	525030810.7418499	0.0	0	471798.2639785246
207	38.24869645928491	466751438.8394186	517260591.2336538	0.0	0	445128.8593668164
208	41.619817238523794	513578373.70294577	535680206.13058025	0.0	0	489786.5044621906
209	42.11496697039476	520683198.9196164	496960603.81406325	0.0	0	496562.1937938845
210	41.944026199269445	516357099.40709424	460851440.81678176	0.0	0	492436.50379857485
211	39.217401953859195	493764399.0144458	507390719.89302343	0.0	0	470890.4256958444
212	46.41426499964349	561090253.0187409	474838729.17194295	0.0	0	535097.3634898575
213	29.261537426431545	371449097.49583435	604497831.6015009	0.0	0	354241.46413405816
214	42.76547297418548	541013688.602056	478897980.0483092	0.0	0	515950.8596439895
215	38.456781097417775	467346679.4047839	526091137.06292605	0.0	0	445696.5250060881
216	45.398446802186726	569934763.9244224	502972184.12940484	0.0	0	543532.1463817809
217	41.15398964201801	535802536.6396336	581179368.2276819	0.0	0	510981.11785853753
218	38.951852177294704	496034910.38367707	544617464.7902862	0.0	0	473055.75407378876
219	29.67805035629027	374516992.7489202	499193625.14725626	0.0	0	357167.237042351
220	38.96534775601088	492014222.91933084	581676241.8479954	0.0	0	469221.3277047452
221	35.30589126189231	439706918.33755463	530468320.6719308	0.0	0	419337.1947646662
222	41.80462367915114	553885546.8028592	503897234.28993374	0.0	0	528226.4202145187
223	37.68172220883273	487120025.3276178	528320884.8110152	0.0	0	464553.8571621111
224	42.03477574837279	513770280.47586864	458617918.6234721	0.0	0	489969.52102267137
225	43.91466859758358	567008768.375517	536856048.88923746	0.0	0	540741.6995768711
226	36.32627843243301	471758396.82767403	505487506.8067667	0.0	0	449903.8666035403
227	38.32653609172859	470555066.5433152	507074986.19156665	0.0	0	448756.28141719353
228	36.58884359447961	459188416.18771243	514186387.4426741	0.0	0	437916.1989094855
229	41.953779461368434	509185124.91822755	491197486.09909374	0.0	0	485596.7759306217
230	38.35545171901183	489012250.76505387	488263828.84457886	0.0	0	466358.4239626441
231	43.17861687381583	557207008.8650726	588616458.4326843	0.0	0	531394.0132761694
232	41.38038295620089	528767945.3166004	585683296.8085401	0.0	0	504272.4087873463
233	43.19064461145074	520188820.5773318	459443527.23440295	0.0	0	496090.71786626015
234	42.401888155366315	551739766.1207283	523210903.71784157	0.0	0	526180.0442893294
235	42.09868134480269	506005213.67725515	507867135.8811324	0.0	0	482564.1762516547
236	44.02375675911144	544931077.1409036	511921658.38355255	0.0	0	519686.77248087275
237	41.50072619597395	522860248.4428529	540497199.5837846	0.0	0	498638.39000973996
238	38.11318063951143	471414810.302719	519063262.7285198	0.0	0	449576.19695922756
239	39.51190644095447	483229350.2287689	494069918.2553606	0.0	0	460843.42024685745
240	36.53835887505621	459737743.03772616	502670891.0438419	0.0	0	438440.07781765587
241	37.53491530347396	482309119.7090576	551497859.8694713	0.0	0	459965.8200350358
242	36.02647930988274	479499913.7200477	516021162.83353645	0.0	0	457286.7524338224
243	41.24056505642416	550923088.7734187	503919190.0381907	0.0	0	525401.2000784099
244	37.75484576042355	500530658.9405109	540897934.3491426	0.0	0	477343.23400546174
245	38.82419573452367	502809673.35029095	563554339.8746845	0.0	0	479516.6715147886
246	44.33809787494724	519789726.8152203	466047629.71154386	0.0	0	495710.11239549646
247	37.10429026518536	474291086.11957175	599346002.4393604	0.0	0	452319.22733266046
248	36.455108062314594	451181599.32184637	478165752.8184716	0.0	0	430280.3033083406
249	45.50919234546309	557056802.4814214	512838317.0582925	0.0	0	531250.7653059207
250	40.84975953911005	491195932.80348414	469105044.7894975	0.0	0	468440.9454378929
251	33.56976672283568	425909338.52268386	472359479.74820006	0.0	0	406178.7972666587
252	47.02103860677005	581935901.8382124	479468891.55277056	0.0	0	554977.323377812
253	43.11786882643085	542974481.2708687	499589227.38201135	0.0	0	517820.81725203386
254	37.103097254932884	450476286.6686708	532708617.1956275	0.0	0	429607.6647459705
255	32.8502458842263	418449734.71006	541379459.4271013	0.0	0	399064.7646999933
256	45.647646620855674	548675691.5729953	464915313.2034895	0.0	0	523257.91508960264
257	40.354907940635414	506280763.9989808	469878329.7966115	0.0	0	482826.961516362
258	35.9019015695474	456780453.1398925	578258023.6250614	0.0	0	435619.78639592393
259	37.95702551504783	492281199.7097314	468342633.43129987	0.0	0	469475.9366128266
260	34.54836190274356	435667737.09612626	503480149.70363617	0.0	0	415485.131355406
261	46.328132757304346	565568465.8161242	527012202.5969711	0.0	0	539368.1200181238
262	26.868226466151345	353730258.74844116	519823670.37475276	0.0	0	337343.46270412556
263	36.78845259840827	455597527.38156724	518688846.211327	0.0	0	434491.6604819941
264	44.77374302346182	554379388.1751683	504533375.97831506	0.0	0	528697.3840476688
265	38.447087275493146	464681941.8602827	472791621.94973326	0.0	0	443155.23324993404
266	36.388125759136	479121769.0272337	412789877.86906606	0.0	0	456926.1255524003
267	34.81386038130925	428027836.6667803	460030888.3375945	0.0	0	408199.1545360377
268	42.93718927218039	527382940.6282902	504562300.893212	0.0	0	502951.5653880025
269	39.349598750805804	482102213.51948524	483676568.5401074	0.0	0	459768.4989161352
270	27.831128448565668	371191639.68848556	518613187.2598347	0.0	0	353995.93323563144
271	40.748308189217745	503545635.704095	478474389.3225349	0.0	0	480218.5399094535
272	45.81805378237558	555066888.2889899	485570510.93779665	0.0	0	529353.0352487469
273	39.12643022476739	470820553.70400536	525527603.8369334	0.0	0	449009.4697036795
274	45.02545431570157	581317306.5154054	579264252.9068452	0.0	0	554387.3849062017
275	35.408631523392614	453220821.31429756	563681532.9188398	0.0	0	432225.05694799183
276	41.99310085395893	530327877.904146	506032356.16240776	0.0	0	505760.07643141353
277	43.08688653007381	541206186.0343643	491903367.08190554	0.0	0	516134.43950115633
278	45.52506815599279	568262764.1875564	469355699.3060231	0.0	0	541937.6031756938
279	43.665976804875214	557100575.4516007	582669524.6065112	0.0	0	531292.5104633338
280	38.78725152768628	469499480.2773624	482511217.1192213	0.0	0	447749.5959066034
281	39.679504267833195	475230960.5504569	484265109.58276063	0.0	0	453215.56143804255
282	44.847079623679754	547894373.6157068	519013794.82622087	0.0	0	522512.7922207899
283	40.242601071609045	548511546.4460794	498807133.63929147	0.0	0	523101.3740978997
284	46.13954431122071	571447185.3002216	504871641.9522893	0.0	0	544974.5038034642
285	41.83467802700115	518676521.76484686	462534318.56245	0.0	0	494648.4773300617
286	46.81301373666928	572803565.5530206	531865519.13629305	0.0	0	546268.0488138396
287	34.356524005921244	424899423.1672652	520249986.1013138	0.0	0	405215.6669304515
288	46.695580155895236	583646313.7307808	532334125.6560265	0.0	0	556608.4992702302
289	40.30192249110895	483994224.3908064	486512107.6035841	0.0	0	461572.8610904754
290	44.65456560364446	566877365.8360362	537952956.04002	0.0	0	540616.3843498573
291	40.76152814602256	503452828.485746	453282917.8909515	0.0	0	480130.03204893664
292	46.84502760968413	561963761.8890674	446207131.9680936	0.0	0	535930.4064646409
293	45.93238862050342	550692146.056402	459619519.17517304	0.0	0	525180.95594063
294	39.709248692999275	499782330.72184163	478757486.1276016	0.0	0	476629.57260307466
295	38.3091793809222	473894220.2320516	478724147.693303	0.0	0	451940.7465286747
296	44.47435936234594	536974658.9413128	470109129.8337469	0.0	0	512098.94079333555
297	35.89796308971167	447669110.7674005	478229308.5023446	0.0	0	426930.5331872945
298	45.54437747699288	557702693.8030654	517919965.0309173	0.0	0	531866.7352705625
299	42.4174527881415	528487542.2209861	501191163.71004754	0.0	0	504004.99555681815
300	44.94524932602579	555375988.6705872	532903766.14384425	0.0	0	529647.8163438675
301	37.89155989674061	487376196.38292634	467061050.12464994	0.0	0	464798.1609181655
302	38.67267616660499	478518861.815649	494327060.9898738	0.0	0	456351.1484295358
303	39.33598496999737	518465199.3303788	485695923.2293708	0.0	0	494446.9445518291
304	46.12837698046168	587216090.6412491	565749926.2362541	0.0	0	560012.9038250438
305	40.958899518258455	518278913.110757	509046650.6046535	0.0	0	494269.28816867544
306	34.39666418284801	457483702.80214965	495948343.92424387	0.0	0	436290.4575368401
307	42.73805112716762	538437547.8620983	519843052.63606733	0.0	0	513494.0603848442
308	40.52555612648952	520076063.04587346	454300331.5521233	0.0	0	495983.18390452705
309	42.21153623580701	551576083.9365742	631361253.7379646	0.0	0	526023.9447942488
310	40.653938059529445	520140641.409067	516130686.9400947	0.0	0	496044.7706309005
311	35.92085401906481	466464099.5352093	534829570.89598143	0.0	0	444854.83125229785
312	38.826386650729624	481493745.33347327	559135794.5472907	0.0	0	459188.21843478526
313	44.684011964721435	538028038.7662884	538754759.1234257	0.0	0	513103.5220778354
314	29.367392507389546	380705453.20195884	453019615.94238	0.0	0	363069.0128345099
315	36.87068615911373	517551339.9555949	471571385.01296866	0.0	0	493575.420337291
316	40.21419585932059	552063084.5902147	478303185.6237304	0.0	0	526488.3848096989
317	31.338575197581132	390277397.8624643	475877129.8405157	0.0	0	372197.5306152958
318	34.067263552028834	467170255.126469	547834204.2052349	0.0	0	445528.2737030688
319	40.04319559001504	506485576.74560654	530505548.8615487	0.0	0	483022.2861724915
320	31.36072639004498	405781749.7333844	431737178.85862327	0.0	0	386983.6327871175
321	42.84929715789888	543961663.6134119	518628152.8520531	0.0	0	518762.2676977271
322	37.920027982874835	494104313.396614	533618510.17672616	0.0	0	471214.59331189544
323	44.02401183182084	552879511.953895	520206144.6730674	0.0	0	527266.9906176518
324	30.452810245067816	406910242.34912974	506530169.4545828	0.0	0	388059.847211008
325	43.35192258064209	560945510.1841531	549179000.9671643	0.0	0	534959.3259660273
326	39.59343561940845	505411365.31632763	541780069.6611608	0.0	0	481997.83832199837
327	44.39424119197459	568486253.1248868	470920036.15481454	0.0	0	542150.7388352269
328	43.1788816233753	542584596.1355873	511147596.2971692	0.0	0	517448.9938121676
329	37.53283213136166	483362160.52124083	518505892.99605817	0.0	0	460970.07801174215
330	44.64530240899166	586289244.3187804	570682172.4765561	0.0	0	559128.9942920499
331	42.07552156229192	557744085.8710455	434276844.8900026	0.0	0	531906.2098226979
332	39.3378995707987	503232032.6576381	522618903.2770068	0.0	0	479919.46473850077
333	40.73920245768619	538120189.8718708	561363755.2197285	0.0	0	513191.40422045754
334	42.37200889114946	542370610.6671362	456465671.0823017	0.0	0	517244.92136682145
335	42.66053376992958	539528135.1785824	513495358.2147313	0.0	0	514534.1254983735
336	38.28759655095607	491017174.55157304	497235317.0847548	0.0	0	468270.46828419965
337	45.04740042416132	580347473.2238492	501098430.8405307	0.0	0	553462.4798048488
338	48.213605310857126	563771892.4168737	467562000.07675993	0.0	0	537654.7741097198
339	38.62392865152349	492139376.3462004	472411527.3302814	0.0	0	469340.68331356096
340	32.41406243060449	411344101.4275496	554001569.8278913	0.0	0	392288.30473666155
341	39.011642216059165	485604465.96781886	536315731.05568665	0.0	0	463108.5071256819
342	43.58503778971599	535386166.68974996	484360692.8270888	0.0	0	510584.0365312099
343	33.73759281863525	421512953.83400744	524904959.9700192	0.0	0	401986.07810402627
344	36.25927173207424	537202054.1946539	491238955.62672174	0.0	0	512315.8018061198
345	42.12818904238154	571495043.696365	473329858.33870614	0.0	0	545020.1451266906
346	42.77331350984567	565326649.6614912	540494852.4709083	0.0	0	539137.5061621582
347	44.007793509449876	533424531.4480398	447695988.62278044	0.0	0	508713.2753830333
348	35.1124229187738	441438554.9224484	510673850.9726091	0.0	0	420988.61210102885
